#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_2 E(PSI)	T4_17 E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
STRAP	ENSG00000023734	ENSG00000023734:16053833-16053946:target	-0.231852577676;0.231852577676	0.990069850396;0.990069850396	0.975;0.025	0.749;0.251	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chr12	+	16052987-16053881;16053832-16053833	16052838-16052987;16052988-16053832;16053833-16053946	;;	;;	(16052988, 16053832)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/6_T4_2_T4_17.deltapsi_quantify_deltapsi.html#STRAP
STRAP	ENSG00000023734	ENSG00000023734:16052838-16052987:source	-0.207753681558;2.08749043302e-10;0.201296321768	0.889110178614;3.15089419044e-18;0.822960469859	0.975;0.025;0.025	0.772;0.025;0.221	s|1e1.2o2|1e2.1o3|i	False	False	True	2	3	1	chr12	+	16052987-16053881;16052987-16055851;16052987-16052988	16052838-16052987;16052988-16053832;16053833-16053946;16055851-16056412	;;;	;;;	(16052988, 16053832)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/6_T4_2_T4_17.deltapsi_quantify_deltapsi.html#STRAP
STRAP	ENSG00000023734	ENSG00000023734:16035325-16035753:source	2.91152451209e-11;-0.279653152582;0.276552479733	3.15089397717e-18;0.994038154065;0.992555953838	0.025;0.803;0.196	0.025;0.530;0.466	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr12	+	16035753-16036017;16035753-16036475;16035753-16042862	16035325-16035753;16036017-16036055;16036475-16036610;16042862-16042943	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/6_T4_2_T4_17.deltapsi_quantify_deltapsi.html#STRAP
RALGDS	ENSG00000160271	ENSG00000160271:135978166-135978287:source	-0.246615587932;0.246615587932	0.997994792557;0.997994792557	0.975;0.025	0.735;0.265	t|1e1.1o1|i	False	False	False	1	2	1	chr9	-	135978287-135978617;135978287-135978288	135978166-135978287;135978288-135978616;135978617-135978649	;;	;;	(135978288, 135978616)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/125_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RALGDS
RALGDS	ENSG00000160271	ENSG00000160271:135973107-135974149:source	-0.227515946367;-9.77523039395e-12;0.216543983224	0.993630021914;3.15089398613e-18;0.975347157627	0.975;0.025;0.025	0.753;0.025;0.236	t|1e1.1o2|1e2.1o1|i	False	False	True	2	3	1	chr9	-	135974149-135975655;135974149-135974853;135974149-135974150	135973107-135974149;135974150-135974852;135974853-135974888;135975358-135975769	;;;	;;;	(135974150, 135974852)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/125_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RALGDS
IPO9	ENSG00000198700	ENSG00000198700:201843960-201844064:target	-0.374988537468;0.374988537468	0.999998552945;0.999998552945	0.975;0.025	0.609;0.391	t|1e1.1o1|i	False	False	False	1	2	1	chr1	+	201843500-201843960;201843959-201843960	201843378-201843500;201843501-201843959;201843960-201844064	;;	;;	(201843501, 201843959)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/171_T4_2_T4_17.deltapsi_quantify_deltapsi.html#IPO9
METAP1	ENSG00000164024	ENSG00000164024:99962194-99962277:source	-0.341583316191;0.263146814923;0.0151457462128	0.999929584961;0.983672730025;2.56847560619e-06	0.974;0.026;0.025	0.641;0.282;0.077	s|1e0|1e1.1o3|1e1.2o3|1e1.3o3	False	True	False	3	2	1	chr4	+	99962277-99964400;99962277-99964457;99962277-99964473	99962194-99962277;99964400-99964538;99964400-99964538;99964400-99964538	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/133_T4_2_T4_17.deltapsi_quantify_deltapsi.html#METAP1
CCAR1	ENSG00000060339	ENSG00000060339:70520567-70520949:target	-0.2629716773;0.2629716773	0.993208382277;0.993208382277	0.975;0.025	0.719;0.281	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chr10	+	70517134-70520764;70520566-70520567	70517107-70517134;70518460-70520566;70520567-70520949	;;	;;	(70518460, 70520566)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/12_T4_2_T4_17.deltapsi_quantify_deltapsi.html#CCAR1
RCN2	ENSG00000117906	ENSG00000117906:77240751-77241226:source	-0.296574469435;0.296574469435	0.999967110017;0.999967110017	0.975;0.025	0.686;0.314	s|1e1.1o1|2e0|3e0|i	True	False	False	1	2	1	chr15	+	77240893-77241411;77241226-77241227	77240751-77241226;77241227-77241410;77241411-77242601	;;	;;	(77241227, 77241410)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/67_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RCN2
RCN2	ENSG00000117906	ENSG00000117906:77239762-77239858:source	-0.273678959459;0.273678959459	0.998455444577;0.998455444577	0.975;0.025	0.708;0.292	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr15	+	77239858-77240751;77239858-77239859	77239762-77239858;77239859-77240750;77240751-77241226	;;	;;	(77239859, 77240750)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/67_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RCN2
RCN2	ENSG00000117906	ENSG00000117906:77240751-77241226:target	-0.367309735831;0.367309735831	0.999999998453;0.999999998453	0.975;0.025	0.617;0.383	t|1e1.2o2|i	False	False	False	1	2	1	chr15	+	77239858-77240751;77240750-77240751	77239762-77239858;77239859-77240750;77240751-77241226	;;	;;	(77239859, 77240750)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/67_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RCN2
ENSG00000265500	ENSG00000265500	ENSG00000265500:7477578-7477626:source	-0.201979192125;0.201979192125	0.689802631657;0.689802631657	0.763;0.237	0.565;0.435	s|1e1.1o1|i	False	False	False	1	2	1	chr17	+	7477626-7477864;7477626-7477627	7477578-7477626;7477627-7477863;7477864-7477996	;;	;;	(7477627, 7477863)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/188_T4_2_T4_17.deltapsi_quantify_deltapsi.html#ENSG00000265500
NAGK	ENSG00000124357	ENSG00000124357:71303734-71303831:target	-5.38501399289e-05;0.000930094083061;-0.43357462115;0.399441801965	7.75390134631e-13;1.47537861095e-08;0.999999580039;0.999999998781	0.028;0.060;0.911;0.025	0.027;0.072;0.488;0.414	t|1e1.1o1|1e2.1o5|1e2.3o5|i	True	False	True	3	3	1	chr2	+	71300724-71303734;71302740-71303734;71302772-71303734;71303733-71303734	71300612-71300724;71301750-71302937;71301750-71302937;71302938-71303733;71303734-71303831	;;;;	;;;;	(71302938, 71303733)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/75_T4_2_T4_17.deltapsi_quantify_deltapsi.html#NAGK
NAGK	ENSG00000124357	ENSG00000124357:71298679-71298957:target	4.30323491839e-10;-0.255361126744;0.253860903511	3.15089445339e-18;0.996235743103;0.995613951789	0.025;0.975;0.025	0.025;0.726;0.273	t|1e0|2e1.1o1|2e2.1o3|3e0|i	False	True	True	2	3	1	chr2	+	71295842-71298816;71297969-71298816;71298678-71298679	71295718-71295842;71297871-71298268;71298269-71298678;71298679-71298957	;;;	;;;	(71298269, 71298678)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/75_T4_2_T4_17.deltapsi_quantify_deltapsi.html#NAGK
NAGK	ENSG00000124357	ENSG00000124357:71297871-71298268:source	-0.235986780726;1.99946499288e-06;3.17511855975e-10;0.220301494933	0.975805624449;3.15327004254e-18;3.15089431837e-18;0.922919244025	0.975;0.025;0.025;0.025	0.745;0.025;0.025;0.240	s|1e1.2o3|1e2.3o3|1e3.1o2|2e0|3e0|i	True	False	True	3	4	1	chr2	+	71297969-71298816;71297969-71299771;71297969-71300612;71298268-71298269	71297871-71298268;71298269-71298678;71298679-71298957;71299415-71299881;71300612-71300724	;;;;	;;;;	(71298269, 71298678)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/75_T4_2_T4_17.deltapsi_quantify_deltapsi.html#NAGK
NAGK	ENSG00000124357	ENSG00000124357:71300612-71300724:target	2.4633646253e-08;-0.464589129464;-1.86696477675e-05;0.461957839887	3.15093132995e-18;0.999999999973;1.08589101357e-17;1.0	0.025;0.974;0.025;0.025	0.025;0.521;0.025;0.475	t|1e1.1o3|1e2.3o3|1e3.1o2|2e0|i	False	True	True	3	4	1	chr2	+	71297969-71300612;71299881-71300612;71300173-71300612;71300611-71300612	71297871-71298268;71299415-71299881;71299956-71300261;71300262-71300611;71300612-71300724	;;;;	;;;;	(71300262, 71300611)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/75_T4_2_T4_17.deltapsi_quantify_deltapsi.html#NAGK
NAGK	ENSG00000124357	ENSG00000124357:71295718-71295842:source	-0.36595947496;0.000305411562682;1.87102287505e-09;0.044760367048;0.267943734813	0.999997961896;3.97629553e-14;3.15089617411e-18;7.59763342873e-06;0.997184555628	0.940;0.028;0.025;0.025;0.025	0.583;0.033;0.025;0.092;0.286	s|1e1.2o3|1e2.1o1|1e3.2o3|1e4.3o3|i	False	False	True	4	5	1	chr2	+	71295842-71297632;71295842-71297871;71295842-71298816;71295842-71299771;71295842-71295843	71295718-71295842;71295843-71296107;71297430-71297749;71297871-71298268;71298679-71298957;71299415-71299881	;;;;;	;;;;;	(71295843, 71296107)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/75_T4_2_T4_17.deltapsi_quantify_deltapsi.html#NAGK
ITPR3	ENSG00000096433	ENSG00000096433:33652551-33652850:source	-0.310184951234;0.000102452758962;0.286144831468	0.997992335998;5.1368597183e-08;0.999934352373	0.890;0.108;0.025	0.588;0.108;0.304	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr6	+	33652720-33653136;33652850-33653136;33652850-33652851	33652551-33652850;33652851-33653135;33653136-33653310;33653136-33653310	;;;	;;;	(33652851, 33653135)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/31_T4_2_T4_17.deltapsi_quantify_deltapsi.html#ITPR3
ITPR3	ENSG00000096433	ENSG00000096433:33658694-33658886:source	-0.2274874413;0.2274874413	0.956115785246;0.956115785246	0.975;0.025	0.753;0.247	s|1e1.1o1|i	False	False	False	1	2	1	chr6	+	33658886-33659392;33658886-33658887	33658694-33658886;33658887-33659391;33659392-33659496	;;	;;	(33658887, 33659391)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/31_T4_2_T4_17.deltapsi_quantify_deltapsi.html#ITPR3
ITPR3	ENSG00000096433	ENSG00000096433:33659392-33659496:target	-0.235338001392;0.235338001392	0.977165654905;0.977165654905	0.975;0.025	0.746;0.254	t|1e1.1o1|i	False	False	False	1	2	1	chr6	+	33658886-33659392;33659391-33659392	33658694-33658886;33658887-33659391;33659392-33659496	;;	;;	(33658887, 33659391)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/31_T4_2_T4_17.deltapsi_quantify_deltapsi.html#ITPR3
ITPR3	ENSG00000096433	ENSG00000096433:33653136-33653310:target	-0.371975093395;-0.00131690252409;0.361140345621	0.999982038418;1.59611887001e-07;0.999999999889	0.890;0.109;0.025	0.527;0.094;0.377	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr6	+	33652720-33653136;33652850-33653136;33653135-33653136	33652551-33652850;33652551-33652850;33652851-33653135;33653136-33653310	;;;	;;;	(33652851, 33653135)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/31_T4_2_T4_17.deltapsi_quantify_deltapsi.html#ITPR3
ITPR3	ENSG00000096433	ENSG00000096433:33656016-33656208:target	-0.218981383491;0.218981383491	0.852291628023;0.852291628023	0.819;0.181	0.605;0.395	t|1e1.1o1|i	False	False	False	1	2	1	chr6	+	33655944-33656016;33656015-33656016	33655834-33655944;33655945-33656015;33656016-33656208	;;	;;	(33655945, 33656015)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/31_T4_2_T4_17.deltapsi_quantify_deltapsi.html#ITPR3
MBTPS1	ENSG00000140943	ENSG00000140943:84127316-84127426:target	-0.259619808347;0.259619808347	0.963203064773;0.963203064773	0.895;0.105	0.642;0.358	s|1e1.1o2|1e2.1o2	False	False	True	2	3	1	chr16	-	84126902-84127316;84125453-84127316	84125337-84125453;84126793-84126902;84127316-84127426	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/104_T4_2_T4_17.deltapsi_quantify_deltapsi.html#MBTPS1
MBTPS1	ENSG00000140943	ENSG00000140943:84094287-84095236:source	-0.400772256736;0.400772256736	0.999999999999;0.999999999999	0.975;0.025	0.584;0.416	t|1e0|2e0|3e0|4e1.1o1|i	False	True	False	1	2	1	chr16	-	84094418-84096910;84095236-84095237	84094287-84095236;84095237-84096909;84096910-84097050	;;	;;	(84095237, 84096909)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/104_T4_2_T4_17.deltapsi_quantify_deltapsi.html#MBTPS1
MBTPS1	ENSG00000140943	ENSG00000140943:84096910-84097050:target	-0.528803420114;0.00339298814465;0.474297523473	1.0;2.22023803905e-14;1.0	0.975;0.025;0.025	0.459;0.054;0.487	s|1e1.4o4|1e2.2o2|i	False	False	True	2	3	1	chr16	-	84094418-84096910;84089740-84096910;84096909-84096910	84089610-84091649;84094287-84095236;84095237-84096909;84096910-84097050	;;;	;;;	(84095237, 84096909)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/104_T4_2_T4_17.deltapsi_quantify_deltapsi.html#MBTPS1
MAF1	ENSG00000179632	ENSG00000179632:145161991-145162514:target	-1.98247762826e-12;-0.2519757961;0.251115229032	3.15089394212e-18;0.999057055586;0.998933489519	0.025;0.975;0.025	0.025;0.729;0.270	t|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr8	+	145161577-145161991;145161866-145161991;145161990-145161991	145161458-145161577;145161738-145161866;145161867-145161990;145161991-145162514	;;;	;;;	(145161867, 145161990)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/157_T4_2_T4_17.deltapsi_quantify_deltapsi.html#MAF1
SLC26A11	ENSG00000181045	ENSG00000181045:78196979-78197082:target	-8.63724283346e-12;-0.0383988182079;-2.73914032868e-09;-0.338191691049;0.380605902166	3.15089396993e-18;1.18283330793e-07;3.1508971688e-18;0.999967625162;1.0	0.025;0.090;0.025;0.904;0.025	0.025;0.026;0.025;0.574;0.396	t|1e1.2o3|1e2.1o1|2e1.2o3|2e2.1o1|i	True	True	True	4	3	1	chr17	+	78195593-78196979;78196646-78196979;78195593-78197051;78196646-78197051;78196978-78196979	78195099-78196174;78195099-78196174;78196454-78196646;78196454-78196646;78196647-78196978;78196979-78197082	;;;;;	;;;;;	(78196647, 78196978)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/158_T4_2_T4_17.deltapsi_quantify_deltapsi.html#SLC26A11
SLC26A11	ENSG00000181045	ENSG00000181045:78196454-78196646:source	-0.032331111535;-0.316629161006;0.352336007504	9.1879579787e-08;0.999718747777;0.999999999681	0.089;0.910;0.025	0.027;0.601;0.369	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr17	+	78196646-78196979;78196646-78197051;78196646-78196647	78196454-78196646;78196647-78196978;78196979-78197082;78196979-78197082	;;;	;;;	(78196647, 78196978)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/158_T4_2_T4_17.deltapsi_quantify_deltapsi.html#SLC26A11
SLC26A11	ENSG00000181045	ENSG00000181045:78195099-78196174:target	-1.07563498601e-08;-9.83107346317e-07;-1.07563498601e-08;-1.19730545778e-05;-0.648298723623;-2.69705793939e-05;0.639418820966	3.18245602015e-18;2.57439634182e-16;3.18245602015e-18;4.23192759213e-14;1.0;1.5031092003e-14;1.0	0.025;0.025;0.025;0.026;0.954;0.026;0.025	0.025;0.025;0.025;0.026;0.322;0.025;0.648	t|1e0|2e0|3e2.1o1|4e3.1o1|5e1.1o1|5e2.1o1|5e3.1o1|6e3.1o1|i	True	True	True	6	4	1	chr17	+	78194295-78195217;78194914-78195305;78193787-78195347;78194295-78195347;78194914-78195347;78194914-78195555;78195098-78195099	78193498-78193787;78194226-78194295;78194226-78194295;78194715-78194914;78194715-78194914;78194715-78194914;78194915-78195098;78195099-78196174	;;;;;;;	;;;;;;;	(78194915, 78195098)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/158_T4_2_T4_17.deltapsi_quantify_deltapsi.html#SLC26A11
SLC26A11	ENSG00000181045	ENSG00000181045:78222374-78222473:source	-0.379250169071;0.000144635675191;0.353861588672	0.99999861256;2.71801306267e-10;0.999999933636	0.934;0.065;0.025	0.564;0.067;0.370	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr17	+	78222473-78222953;78222473-78225128;78222473-78222474	78222374-78222473;78222474-78222952;78222953-78223086;78225128-78225200	;;;	;;;	(78222474, 78222952)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/158_T4_2_T4_17.deltapsi_quantify_deltapsi.html#SLC26A11
RARS	ENSG00000113643	ENSG00000113643:167919664-167920192:source	-5.17275020878e-08;-0.315197626673;-5.17275020878e-08;0.313111333067	3.26124039474e-18;0.999997818168;3.26124039474e-18;0.999997568095	0.025;0.975;0.025;0.025	0.025;0.668;0.025;0.330	s|1e1.1o1|2e1.1o1|2e2.1o1|3e0|i	True	True	True	3	3	1	chr5	+	167919796-167920899;167919852-167920899;167919852-167921555;167920192-167920193	167919664-167920192;167920193-167920898;167920899-167921470;167920899-167921470;167921555-167922156	;;;;	;;;;	(167920193, 167920898)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/58_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RARS
RARS	ENSG00000113643	ENSG00000113643:167920899-167921470:target	-9.12035738173e-08;-0.353755849933;0.352359329517	3.54488977696e-18;0.999999995872;0.999999998069	0.025;0.975;0.025	0.025;0.630;0.369	t|1e1.1o3|1e1.2o3|i	True	False	False	2	2	1	chr5	+	167919796-167920899;167919852-167920899;167920898-167920899	167919664-167920192;167919664-167920192;167920193-167920898;167920899-167921470	;;;	;;;	(167920193, 167920898)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/58_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RARS
RARS	ENSG00000113643	ENSG00000113643:167924017-167924353:target	-0.751446299198;0.751446299198	1.0;1.0	0.975;0.025	0.242;0.758	t|1e0|2e0|3e1.2o2|i	False	True	False	1	2	1	chr5	+	167922441-167924233;167924016-167924017	167922320-167922441;167922442-167924016;167924017-167924353	;;	;;	(167922442, 167924016)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/58_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RARS
RARS	ENSG00000113643	ENSG00000113643:167922320-167922441:source	-0.650088858953;0.650088858953	1.0;1.0	0.975;0.025	0.341;0.659	s|1e0|2e1.3o3|i	True	False	False	1	2	1	chr5	+	167922441-167924233;167922441-167922442	167922320-167922441;167922442-167924016;167924017-167924353	;;	;;	(167922442, 167924016)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/58_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RARS
XPO6	ENSG00000169180	ENSG00000169180:28177829-28177906:source	-0.309413913455;0.28247201177;2.97081098404e-06	0.999819849492;0.998052829185;3.15442433912e-18	0.802;0.197;0.025	0.500;0.473;0.025	t|1e1.2o2|1e2.1o1|i	False	False	True	2	3	1	chr16	-	28177906-28181071;28177906-28177989;28177906-28177907	28177829-28177906;28177907-28177988;28177989-28177999;28181071-28181230	;;;	;;;	(28177907, 28177988)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/145_T4_2_T4_17.deltapsi_quantify_deltapsi.html#XPO6
XPO6	ENSG00000169180	ENSG00000169180:28181071-28181230:target	-2.56459717476e-14;8.91098039422e-16;-0.246826489831;6.4836632231e-16;0.243750472754	3.15089393979e-18;3.15089393973e-18;0.96530935623;3.15089393973e-18;0.95650550745	0.025;0.025;0.806;0.025;0.191	0.025;0.025;0.565;0.025;0.428	s|1e0|2e0|2e1.1o2|2e1.2o2|2e2.1o1|2e3.1o2|i	True	True	True	4	4	1	chr16	-	28179107-28181071;28179097-28181071;28177906-28181071;28167848-28181071;28181070-28181071	28167454-28167848;28177829-28177906;28178985-28179107;28178985-28179107;28179108-28181070;28181071-28181230	;;;;;	;;;;;	(28179108, 28181070)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/145_T4_2_T4_17.deltapsi_quantify_deltapsi.html#XPO6
TCERG1	ENSG00000113649	ENSG00000113649:145863103-145863192:target	-0.335376466811;0.335376466811	0.999999789955;0.999999789955	0.975;0.025	0.648;0.352	t|1e1.1o1|i	False	False	False	1	2	1	chr5	+	145862290-145863103;145863102-145863103	145862155-145862290;145862291-145863102;145863103-145863192	;;	;;	(145862291, 145863102)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/59_T4_2_T4_17.deltapsi_quantify_deltapsi.html#TCERG1
TCERG1	ENSG00000113649	ENSG00000113649:145886591-145886911:target	0.337052632841;-0.338385704762;1.43164680629e-09	0.999926005881;0.999929763734;3.1508956856e-18	0.183;0.813;0.025	0.512;0.483;0.025	t|1e1.1o1|1e2.1o2|1e3.1o1	False	False	True	3	4	1	chr5	+	145883102-145886591;145883569-145886591;145885184-145886591	145882595-145883102;145883387-145883765;145885068-145885184;145886591-145886911	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/59_T4_2_T4_17.deltapsi_quantify_deltapsi.html#TCERG1
TCERG1	ENSG00000113649	ENSG00000113649:145862155-145862290:source	-0.404828984174;0.000244456733442;0.370675295078	0.999999995103;1.78557262786e-14;0.99999999997	0.968;0.031;0.025	0.574;0.035;0.386	s|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr5	+	145862290-145863103;145862290-145872483;145862290-145862291	145862155-145862290;145862291-145863102;145863103-145863192;145872432-145872601	;;;	;;;	(145862291, 145863102)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/59_T4_2_T4_17.deltapsi_quantify_deltapsi.html#TCERG1
TCERG1	ENSG00000113649	ENSG00000113649:145882595-145883102:source	-0.240864112317;0.240864112317	0.917673284985;0.917673284985	0.744;0.256	0.509;0.491	s|1e0|1e1.1o2|1e2.1o1	False	False	True	2	3	1	chr5	+	145883102-145883387;145883102-145886591	145882595-145883102;145883387-145883765;145886591-145886911	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/59_T4_2_T4_17.deltapsi_quantify_deltapsi.html#TCERG1
H2AFY	ENSG00000113648	ENSG00000113648:134678950-134679124:source	-0.303456602941;0.303456602941	0.999994933692;0.999994933692	0.975;0.025	0.679;0.321	t|1e1.1o2|i	False	False	False	1	2	1	chr5	-	134679124-134681658;134679124-134679125	134678950-134679124;134679125-134681379;134681380-134683296	;;	;;	(134679125, 134681379)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/59_T4_2_T4_17.deltapsi_quantify_deltapsi.html#H2AFY
H2AFY	ENSG00000113648	ENSG00000113648:134681380-134683296:target	-0.277987973926;-0.000797730116162;0.258143360109	0.995399033936;1.82101555412e-15;0.997936047047	0.957;0.041;0.025	0.686;0.032;0.277	s|1e1.1o1|1e2.1o1|2e0|i	True	False	True	2	3	1	chr5	-	134679124-134681658;134670831-134681658;134681379-134681380	134669590-134670831;134678950-134679124;134679125-134681379;134681380-134683296	;;;	;;;	(134679125, 134681379)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/59_T4_2_T4_17.deltapsi_quantify_deltapsi.html#H2AFY
H2AFY	ENSG00000113648	ENSG00000113648:134688636-134688735:source	-0.577319615462;0.577319615462	1.0;1.0	0.975;0.025	0.412;0.588	t|1e1.2o3|i	False	False	False	1	2	1	chr5	-	134688735-134696187;134688735-134688736	134688636-134688735;134688736-134695086;134696106-134698591	;;	;;	(134688736, 134695086)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/59_T4_2_T4_17.deltapsi_quantify_deltapsi.html#H2AFY
H2AFY	ENSG00000113648	ENSG00000113648:134696106-134698591:target	2.81321995266e-11;0.175896812228;-0.192852793089;-0.0968770842224;0.000802770288583;0.0953294717971	3.15089397333e-18;0.465417480692;0.64348198677;0.0361598138642;1.11746287654e-10;7.02179602403e-05	0.025;0.029;0.574;0.267;0.124;0.025	0.025;0.201;0.385;0.149;0.135;0.125	s|1e0|2e1.1o1|2e2.1o1|2e3.1o1|2e4.3o3|2e5.2o3|3e0|i	True	False	True	5	6	1	chr5	-	134695632-134696187;134695318-134696187;134688735-134696187;134686603-134696187;134681747-134696187;134696105-134696106	134681380-134683296;134686504-134687234;134688636-134688735;134695087-134695318;134695412-134695632;134695633-134696105;134696106-134698591	;;;;;;	;;;;;;	(134695633, 134696105)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/59_T4_2_T4_17.deltapsi_quantify_deltapsi.html#H2AFY
PI4KA	ENSG00000241973	ENSG00000241973:21066981-21067281:source	-0.247700308731;0.247700308731	0.987663125917;0.987663125917	0.975;0.025	0.733;0.267	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chr22	-	21067085-21067569;21067281-21067282	21066981-21067281;21067282-21067568;21067569-21067678	;;	;;	(21067282, 21067568)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/183_T4_2_T4_17.deltapsi_quantify_deltapsi.html#PI4KA
PI4KA	ENSG00000241973	ENSG00000241973:21067569-21067678:target	-0.294029322046;0.294029322046	0.999904334081;0.999904334081	0.975;0.025	0.688;0.312	s|1e1.2o2|i	False	False	False	1	2	1	chr22	-	21067085-21067569;21067568-21067569	21066981-21067281;21067282-21067568;21067569-21067678	;;	;;	(21067282, 21067568)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/183_T4_2_T4_17.deltapsi_quantify_deltapsi.html#PI4KA
SPATA13	ENSG00000182957	ENSG00000182957:24874539-24874613:source	-0.490709274596;0.490709274596	1.0;1.0	0.975;0.025	0.497;0.503	s|1e1.1o1|i	False	False	False	1	2	1	chr13	+	24874613-24876736;24874613-24874614	24874539-24874613;24874614-24875778;24876736-24881212	;;	;;	(24874614, 24875778)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/160_T4_2_T4_17.deltapsi_quantify_deltapsi.html#SPATA13
