#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_1 E(PSI)	T4_17 E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
EIF4B	ENSG00000063046	ENSG00000063046:53433927-53435993:target	-0.241912183558;0.241912183558	0.995979817576;0.995979817576	0.975;0.025	0.739;0.261	t|1e1.1o1|i	False	False	False	1	2	1	chr12	+	53433486-53433927;53433926-53433927	53433414-53433486;53433487-53433926;53433927-53435993	;;	;;	(53433487, 53433926)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/13_T4_1_T4_17.deltapsi_quantify_deltapsi.html#EIF4B
EIF4B	ENSG00000063046	ENSG00000063046:53415590-53415700:target	8.60906502058e-09;0.220026060681;-0.221577048921	3.49488277426e-18;0.823423395755;0.835479655319	0.025;0.502;0.494	0.025;0.717;0.278	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr12	+	53412790-53415590;53413810-53415590;53415589-53415590	53412582-53412790;53413694-53413810;53415543-53415589;53415590-53415700	;;;	;;;	(53415543, 53415589)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/13_T4_1_T4_17.deltapsi_quantify_deltapsi.html#EIF4B
EIF4B	ENSG00000063046	ENSG00000063046:53433022-53433127:target	-0.224380808295;0.224380808295	0.99112218162;0.99112218162	0.975;0.025	0.756;0.244	t|1e1.1o1|i	False	False	False	1	2	1	chr12	+	53432195-53433022;53433021-53433022	53431510-53432195;53432196-53433021;53433022-53433127	;;	;;	(53432196, 53433021)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/13_T4_1_T4_17.deltapsi_quantify_deltapsi.html#EIF4B
EIF4B	ENSG00000063046	ENSG00000063046:53433414-53433486:target	-0.384260481018;0.384260481018	1.0;1.0	0.975;0.025	0.600;0.400	t|1e1.1o1|i	False	False	False	1	2	1	chr12	+	53433127-53433414;53433413-53433414	53433022-53433127;53433128-53433413;53433414-53433486	;;	;;	(53433128, 53433413)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/13_T4_1_T4_17.deltapsi_quantify_deltapsi.html#EIF4B
EIF4B	ENSG00000063046	ENSG00000063046:53433414-53433486:source	-0.245131919237;0.245131919237	0.997573843387;0.997573843387	0.975;0.025	0.736;0.264	s|1e1.1o1|i	False	False	False	1	2	1	chr12	+	53433486-53433927;53433486-53433487	53433414-53433486;53433487-53433926;53433927-53435993	;;	;;	(53433487, 53433926)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/13_T4_1_T4_17.deltapsi_quantify_deltapsi.html#EIF4B
EIF4B	ENSG00000063046	ENSG00000063046:53433022-53433127:source	-0.351850517875;0.351850517875	0.999999999883;0.999999999883	0.975;0.025	0.632;0.368	s|1e1.1o1|i	False	False	False	1	2	1	chr12	+	53433127-53433414;53433127-53433128	53433022-53433127;53433128-53433413;53433414-53433486	;;	;;	(53433128, 53433413)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/13_T4_1_T4_17.deltapsi_quantify_deltapsi.html#EIF4B
NAA20	ENSG00000173418	ENSG00000173418:20013746-20014299:target	-0.326766806259;0.0328218465538;0.00207763641749;0.168520851232	0.995734385162;0.0304101033236;1.22629746319e-11;0.346710550899	0.624;0.349;0.027;0.025	0.305;0.457;0.046;0.189	t|1e1.1o1|1e3.1o1|2e0|2e2.1o1|i	False	True	True	3	4	1	chr20	+	20007563-20013746;20013297-20013746;20012022-20013800;20013745-20013746	20007428-20007563;20012012-20012022;20013152-20013297;20013298-20013745;20013746-20014299	;;;;	;;;;	(20013298, 20013745)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/151_T4_1_T4_17.deltapsi_quantify_deltapsi.html#NAA20
STOML2	ENSG00000165283	ENSG00000165283:35102683-35102820:target	-0.219512517082;-0.0613470321541;0.288781555607	0.825248912815;0.000829846626822;0.999875423587	0.880;0.119;0.025	0.665;0.027;0.307	s|1e1.2o2|1e2.1o1|i	False	False	True	2	3	1	chr9	-	35102191-35102683;35101959-35102683;35102682-35102683	35101901-35101959;35102092-35102361;35102362-35102682;35102683-35102820	;;;	;;;	(35102362, 35102682)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/137_T4_1_T4_17.deltapsi_quantify_deltapsi.html#STOML2
STOML2	ENSG00000165283	ENSG00000165283:35103047-35103154:target	-0.236164858326;0.236164858326	0.978358570525;0.978358570525	0.975;0.025	0.745;0.255	s|1e1.1o1|i	False	False	False	1	2	1	chr9	-	35102820-35103047;35103046-35103047	35102683-35102820;35102821-35103046;35103047-35103154	;;	;;	(35102821, 35103046)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/137_T4_1_T4_17.deltapsi_quantify_deltapsi.html#STOML2
VCP	ENSG00000165280	ENSG00000165280:35062000-35062135:source	0.203055299086;-0.203055299086	0.760647144031;0.760647144031	0.663;0.337	0.861;0.139	t|1e1.1o1|i	False	False	False	1	2	1	chr9	-	35062135-35062214;35062135-35062136	35062000-35062135;35062136-35062213;35062214-35062347	;;	;;	(35062136, 35062213)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/136_T4_1_T4_17.deltapsi_quantify_deltapsi.html#VCP
VCP	ENSG00000165280	ENSG00000165280:35060798-35060920:target	-0.231019096352;0.231019096352	0.991733330439;0.991733330439	0.975;0.025	0.750;0.250	s|1e1.1o1|i	False	False	False	1	2	1	chr9	-	35060522-35060798;35060797-35060798	35060310-35060522;35060523-35060797;35060798-35060920	;;	;;	(35060523, 35060797)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/136_T4_1_T4_17.deltapsi_quantify_deltapsi.html#VCP
VCP	ENSG00000165280	ENSG00000165280:35060310-35060522:source	-0.237660789186;0.237660789186	0.996492762341;0.996492762341	0.975;0.025	0.743;0.257	t|1e1.1o1|i	False	False	False	1	2	1	chr9	-	35060522-35060798;35060522-35060523	35060310-35060522;35060523-35060797;35060798-35060920	;;	;;	(35060523, 35060797)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/136_T4_1_T4_17.deltapsi_quantify_deltapsi.html#VCP
HLA-H	ENSG00000206341	ENSG00000206341:29858041-29858149:target	-0.213930851507;0.213930851507	0.757354697012;0.757354697012	0.494;0.506	0.283;0.717	t|1e1.11o11|1e2.1o2	False	False	True	2	3	1	chr6	+	29857381-29858041;29857600-29858041	29857105-29857381;29857484-29857663;29858041-29858149	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/179_T4_1_T4_17.deltapsi_quantify_deltapsi.html#HLA-H
HLA-H	ENSG00000206341	ENSG00000206341:29856244-29857081:source	-1.76929184026e-09;-0.000129789968343;0.236202865203;-1.63185362758e-08;7.76381182203e-16;8.09356185294e-16;-0.0388039155921;-8.9424334053e-11;7.77156117238e-16;-2.16725559597e-05;-0.10135765288;5.44811032251e-16;-2.54399220066e-06;7.77156117238e-16	3.49487600644e-18;3.61989966453e-18;0.986039823705;3.49489002157e-18;3.4948743021e-18;3.4948743021e-18;4.13932597425e-17;3.49487438867e-18;3.4948743021e-18;3.51575124434e-18;0.0256278244199;3.4948743021e-18;3.49732490268e-18;3.4948743021e-18	0.025;0.027;0.025;0.025;0.025;0.025;0.076;0.025;0.025;0.025;0.721;0.025;0.025;0.025	0.025;0.025;0.255;0.025;0.025;0.025;0.027;0.025;0.025;0.025;0.610;0.025;0.025;0.025	s|10e0|1e5.1o1|2e2.1o1|2e6.1o1|3e4.1o3|3e7.1o1|4e0|4e3.1o1|4e4.2o3|4e8.1o1|5e4.3o3|6e0|6e1.1o1|6e11.1o1|7e9.1o1|8e10.1o1|9e0|i	True	True	True	13	12	1	chr6	+	29856285-29911087;29856359-29895071;29856359-29911161;29856416-29901962;29856416-29911218;29856449-29895161;29856449-29901995;29856449-29911251;29856460-29902006;29856519-29857105;29856519-29911899;29856775-29911584;29856958-29911753;29857081-29857082	29856244-29857081;29857082-29857104;29857105-29857381;29895071-29895081;29895161-29895171;29901962-29902030;29901962-29902030;29901962-29902030;29911087-29911097;29911161-29911171;29911218-29911228;29911251-29911261;29911584-29911594;29911753-29911763;29911899-29911909	;;;;;;;;;;;;;;	;;;;;;;;;;;;;;	(29857082, 29857104)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/179_T4_1_T4_17.deltapsi_quantify_deltapsi.html#HLA-H
UHRF2	ENSG00000147854	ENSG00000147854:6498018-6498158:target	-0.149710685796;-0.01784359855;0.209177001143	0.324465548618;0.00251544481755;0.890541592988	0.454;0.545;0.025	0.297;0.474;0.229	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr9	+	6497268-6498018;6497360-6498018;6498017-6498018	6497198-6497360;6497198-6497360;6497361-6498017;6498018-6498158	;;;	;;;	(6497361, 6498017)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/115_T4_1_T4_17.deltapsi_quantify_deltapsi.html#UHRF2
UHRF2	ENSG00000147854	ENSG00000147854:6498352-6499931:target	-0.425211918663;0.425211918663	1.0;1.0	0.975;0.025	0.560;0.440	t|1e0|2e1.2o2|i	False	True	False	1	2	1	chr9	+	6498158-6499835;6498351-6498352	6498018-6498158;6498159-6498351;6498352-6499931	;;	;;	(6498159, 6498351)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/115_T4_1_T4_17.deltapsi_quantify_deltapsi.html#UHRF2
UHRF2	ENSG00000147854	ENSG00000147854:6497198-6497360:source	-0.152215113796;-0.023930120289;0.219325694557	0.344067443876;0.00572433025126;0.956579739992	0.453;0.547;0.025	0.294;0.467;0.239	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr9	+	6497268-6498018;6497360-6498018;6497360-6497361	6497198-6497360;6497361-6498017;6498018-6498158;6498018-6498158	;;;	;;;	(6497361, 6498017)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/115_T4_1_T4_17.deltapsi_quantify_deltapsi.html#UHRF2
UHRF2	ENSG00000147854	ENSG00000147854:6498018-6498158:source	-0.304875730989;0.304875730989	0.999979734599;0.999979734599	0.975;0.025	0.678;0.322	s|1e0|2e1.2o2|i	True	False	False	1	2	1	chr9	+	6498158-6499835;6498158-6498159	6498018-6498158;6498159-6498351;6498352-6499931	;;	;;	(6498159, 6498351)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/115_T4_1_T4_17.deltapsi_quantify_deltapsi.html#UHRF2
NXF1	ENSG00000162231	ENSG00000162231:62566011-62566078:source	-0.741353656542;-6.82416891358e-05;0.73516919549	1.0;6.56081554198e-18;1.0	0.974;0.026;0.025	0.251;0.025;0.742	t|1e0|2e1.1o3|2e2.1o2|i	False	True	True	2	3	1	chr11	-	62566047-62567849;62566047-62566363;62566078-62566079	62566011-62566078;62566079-62566316;62566317-62566728;62567585-62567958	;;;	;;;	(62566079, 62566316)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/129_T4_1_T4_17.deltapsi_quantify_deltapsi.html#NXF1
PSMA7	ENSG00000101182	ENSG00000101182:60714752-60714961:target	-0.203375869782;-0.0805872736417;0.269479732026	0.802764771583;3.01497388248e-05;0.9999897768	0.875;0.124;0.025	0.677;0.027;0.288	s|1e1.2o2|2e1.2o2|i	True	True	False	2	2	1	chr20	-	60714253-60714837;60714253-60714752;60714751-60714752	60714131-60714452;60714131-60714452;60714453-60714751;60714752-60714961	;;;	;;;	(60714453, 60714751)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/37_T4_1_T4_17.deltapsi_quantify_deltapsi.html#PSMA7
ZC3H7A	ENSG00000122299	ENSG00000122299:11870176-11870233:target	0.00154850923021;3.27759447627e-05;-0.296166289787;0.23056534117	1.03886961919e-11;1.3466656771e-16;0.999711695654;0.938193950509	0.025;0.025;0.975;0.025	0.041;0.025;0.686;0.250	s|1e1.1o1|1e2.1o1|1e3.1o1|i	False	False	True	3	4	1	chr16	-	11869488-11870176;11869338-11870176;11868869-11870176;11870175-11870176	11868836-11868869;11869263-11869338;11869383-11869488;11869489-11870175;11870176-11870233	;;;;	;;;;	(11869489, 11870175)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/72_T4_1_T4_17.deltapsi_quantify_deltapsi.html#ZC3H7A
RP11-552F3.12	ENSG00000267426	ENSG00000267426:73897063-73897108:target	-0.474633998345;0.474633998345	1.0;1.0	0.975;0.025	0.512;0.488	s|1e1.1o1|i	False	False	False	1	2	1	chr17	-	73895755-73897063;73897062-73897063	73895597-73895755;73895756-73897062;73897063-73897108	;;	;;	(73895756, 73897062)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/192_T4_1_T4_17.deltapsi_quantify_deltapsi.html#RP11-552F3.12
RP11-552F3.12	ENSG00000267426	ENSG00000267426:73897793-73898001:target	-0.491115840279;0.491115840279	1.0;1.0	0.975;0.025	0.496;0.504	s|1e1.1o1|i	False	False	False	1	2	1	chr17	-	73897354-73897793;73897792-73897793	73897282-73897354;73897355-73897792;73897793-73898001	;;	;;	(73897355, 73897792)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/192_T4_1_T4_17.deltapsi_quantify_deltapsi.html#RP11-552F3.12
RP11-552F3.12	ENSG00000267426	ENSG00000267426:73895597-73895755:source	-0.397425894233;0.397425894233	0.99999999999;0.99999999999	0.975;0.025	0.588;0.412	t|1e1.1o1|i	False	False	False	1	2	1	chr17	-	73895755-73897063;73895755-73895756	73895597-73895755;73895756-73897062;73897063-73897108	;;	;;	(73895756, 73897062)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/192_T4_1_T4_17.deltapsi_quantify_deltapsi.html#RP11-552F3.12
RP11-552F3.12	ENSG00000267426	ENSG00000267426:73897282-73897354:source	-0.461028925699;0.461028925699	1.0;1.0	0.975;0.025	0.525;0.475	t|1e1.1o1|i	False	False	False	1	2	1	chr17	-	73897354-73897793;73897354-73897355	73897282-73897354;73897355-73897792;73897793-73898001	;;	;;	(73897355, 73897792)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/192_T4_1_T4_17.deltapsi_quantify_deltapsi.html#RP11-552F3.12
RP11-552F3.12	ENSG00000267426	ENSG00000267426:73900621-73900800:target	-9.92516723569e-06;-0.298820595414;0.2907559144	6.82727922554e-15;0.999730021365;0.999635506738	0.025;0.975;0.025	0.025;0.683;0.308	s|1e0|2e1.1o1|2e2.1o1|i	True	False	True	2	3	1	chr17	-	73900394-73900621;73898235-73900621;73900620-73900621	73898101-73898235;73900303-73900394;73900395-73900620;73900621-73900800	;;;	;;;	(73900395, 73900620)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/192_T4_1_T4_17.deltapsi_quantify_deltapsi.html#RP11-552F3.12
ZNF317	ENSG00000130803	ENSG00000130803:9267944-9268386:target	-0.592549275348;0.592549275348	1.0;1.0	0.975;0.025	0.397;0.603	t|1e1.1o1|i	False	False	False	1	2	1	chr19	+	9267424-9267944;9267943-9267944	9267288-9267424;9267425-9267943;9267944-9268386	;;	;;	(9267425, 9267943)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/84_T4_1_T4_17.deltapsi_quantify_deltapsi.html#ZNF317
ZNF317	ENSG00000130803	ENSG00000130803:9267288-9267424:source	-0.59874527613;0.59874527613	1.0;1.0	0.975;0.025	0.391;0.609	s|1e1.1o1|i	False	False	False	1	2	1	chr19	+	9267424-9267944;9267424-9267425	9267288-9267424;9267425-9267943;9267944-9268386	;;	;;	(9267425, 9267943)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/84_T4_1_T4_17.deltapsi_quantify_deltapsi.html#ZNF317
APMAP	ENSG00000101474	ENSG00000101474:24950162-24950296:target	0.284251527356;-0.284251527356	0.975181739868;0.975181739868	0.534;0.466	0.811;0.189	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr20	-	24949720-24950162;24944658-24950162	24943561-24944658;24949528-24949720;24950162-24950296	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/38_T4_1_T4_17.deltapsi_quantify_deltapsi.html#APMAP
PCF11	ENSG00000165494	ENSG00000165494:82868030-82868673:source	-0.700843514328;-0.0978683692431;0.792811541534	1.0;0.00715305852406;1.0	0.866;0.133;0.025	0.183;0.025;0.798	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr11	+	82868673-82872369;82868673-82874721;82868673-82868674	82868030-82868673;82868674-82872368;82872369-82872494;82874721-82874909	;;;	;;;	(82868674, 82872368)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/137_T4_1_T4_17.deltapsi_quantify_deltapsi.html#PCF11
AP5Z1	ENSG00000242802	ENSG00000242802:4827227-4827407:source	-0.325507659231;0.325507659231	0.999893392513;0.999893392513	0.975;0.025	0.657;0.343	s|1e1.1o2|i	False	False	False	1	2	1	chr7	+	4827407-4827785;4827407-4827408	4827227-4827407;4827408-4827784;4827785-4827925	;;	;;	(4827408, 4827784)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/185_T4_1_T4_17.deltapsi_quantify_deltapsi.html#AP5Z1
AP5Z1	ENSG00000242802	ENSG00000242802:4827785-4827925:target	-0.333426955322;0.333426955322	0.999957304094;0.999957304094	0.975;0.025	0.650;0.350	t|1e1.1o1|2e0|i	False	True	False	1	2	1	chr7	+	4827407-4827785;4827784-4827785	4827227-4827407;4827408-4827784;4827785-4827925	;;	;;	(4827408, 4827784)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/185_T4_1_T4_17.deltapsi_quantify_deltapsi.html#AP5Z1
CFAP20	ENSG00000070761	ENSG00000070761:58149173-58149471:target	-0.00549973695332;-0.318079719898;-1.05407372663e-09;0.3278621898	3.74835014049e-05;0.998801404681;3.49487591846e-18;0.999999999881	0.281;0.717;0.025;0.025	0.242;0.407;0.025;0.345	s|1e0|2e1.1o1|2e2.1o2|2e2.2o2|i	True	True	True	3	3	1	chr16	-	58148959-58149173;58148824-58149173;58148784-58149173;58149172-58149173	58148714-58148824;58148714-58148824;58148866-58148959;58148960-58149172;58149173-58149471	;;;;	;;;;	(58148960, 58149172)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/18_T4_1_T4_17.deltapsi_quantify_deltapsi.html#CFAP20
CFAP20	ENSG00000070761	ENSG00000070761:58149696-58150056:target	-0.316513250344;-5.24347515683e-08;0.31516854299	0.999999350523;3.49492505541e-18;0.999999270149	0.975;0.025;0.025	0.666;0.025;0.332	s|1e1.2o3|1e1.3o3|2e0|i	True	True	False	2	2	1	chr16	-	58149361-58149945;58149354-58149945;58149695-58149696	58149173-58149471;58149173-58149471;58149472-58149695;58149696-58150056	;;;	;;;	(58149472, 58149695)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/18_T4_1_T4_17.deltapsi_quantify_deltapsi.html#CFAP20
CFAP20	ENSG00000070761	ENSG00000070761:58149696-58150056:source	-0.219838203719;0.219838203719	0.927300870684;0.927300870684	0.975;0.025	0.761;0.239	t|1e1.1o2|i	False	False	False	1	2	1	chr16	-	58150056-58150776;58150056-58150057	58149696-58150056;58150057-58150461;58150462-58150855	;;	;;	(58150057, 58150461)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/18_T4_1_T4_17.deltapsi_quantify_deltapsi.html#CFAP20
CFAP20	ENSG00000070761	ENSG00000070761:58149173-58149471:source	-0.379398499688;-5.17081289822e-08;0.378185616492	0.999999999988;3.49492415906e-18;0.999999999997	0.975;0.025;0.025	0.605;0.025;0.394	t|1e0|2e1.1o2|3e0|3e1.1o2|i	True	True	False	2	2	1	chr16	-	58149361-58149945;58149354-58149945;58149471-58149472	58149173-58149471;58149472-58149695;58149696-58150056;58149696-58150056	;;;	;;;	(58149472, 58149695)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/18_T4_1_T4_17.deltapsi_quantify_deltapsi.html#CFAP20
SFSWAP	ENSG00000061936	ENSG00000061936:132198616-132199040:source	-0.00519040113654;-1.0585515162e-07;-0.326950754099;0.346167884308	2.46330417419e-05;3.49497679722e-18;0.999041594319;0.99999999562	0.215;0.025;0.777;0.025	0.178;0.025;0.459;0.363	s|1e2.1o1|2e1.2o2|2e2.1o1|3e0|i	True	True	True	3	3	1	chr12	+	132198738-132199367;132198785-132198900;132198785-132199367;132199040-132199041	132198616-132199040;132199041-132199366;132199367-132199498;132199367-132199498	;;;	;;;	(132199041, 132199366)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/13_T4_1_T4_17.deltapsi_quantify_deltapsi.html#SFSWAP
SFSWAP	ENSG00000061936	ENSG00000061936:132195626-132195992:source	-0.413174636197;-0.000181867293738;0.414605362862	0.999999999041;7.07641315614e-18;1.0	0.972;0.028;0.025	0.569;0.025;0.429	s|1e1.1o2|1e2.1o1|i	False	False	True	2	3	1	chr12	+	132195992-132198616;132195992-132237668;132195992-132195993	132195626-132195992;132195993-132198615;132198616-132199040;132237668-132238034	;;;	;;;	(132195993, 132198615)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/13_T4_1_T4_17.deltapsi_quantify_deltapsi.html#SFSWAP
SFSWAP	ENSG00000061936	ENSG00000061936:132198616-132199040:target	-0.33287669309;-2.77174245961e-08;0.331022634624	0.999998586113;3.49491612714e-18;0.999998198357	0.975;0.025;0.025	0.650;0.025;0.348	t|1e1.1o1|2e2.2o3|i	False	True	True	2	3	1	chr12	+	132195992-132198616;132198785-132198900;132198615-132198616	132195626-132195992;132195993-132198615;132198616-132199040	;;	;;	(132195993, 132198615)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/13_T4_1_T4_17.deltapsi_quantify_deltapsi.html#SFSWAP
SFSWAP	ENSG00000061936	ENSG00000061936:132199367-132199498:target	-0.010681057654;-0.378365513243;0.413978268257	0.000168446410825;0.999988070523;1.0	0.218;0.781;0.025	0.160;0.412;0.429	t|1e1.1o3|1e1.2o3|i	True	False	False	2	2	1	chr12	+	132198738-132199367;132198785-132199367;132199366-132199367	132198616-132199040;132198616-132199040;132199041-132199366;132199367-132199498	;;;	;;;	(132199041, 132199366)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/13_T4_1_T4_17.deltapsi_quantify_deltapsi.html#SFSWAP
IFFO1	ENSG00000010295	ENSG00000010295:6657591-6657711:target	-0.0629416878333;-0.285533695205;0.394926259589	0.0981567992083;0.980361068044;0.999999999996	0.540;0.459;0.025	0.410;0.180;0.410	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr12	-	6657326-6657591;6657323-6657591;6657590-6657591	6657231-6657326;6657231-6657326;6657327-6657590;6657591-6657711	;;;	;;;	(6657327, 6657590)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/3_T4_1_T4_17.deltapsi_quantify_deltapsi.html#IFFO1
IFFO1	ENSG00000010295	ENSG00000010295:6657231-6657326:source	-0.0945987591677;-0.29844940813;0.425134745788	0.191448337378;0.989473219357;1.0	0.535;0.464;0.025	0.388;0.173;0.440	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr12	-	6657326-6657591;6657323-6657591;6657326-6657327	6657231-6657326;6657327-6657590;6657591-6657711;6657591-6657711	;;;	;;;	(6657327, 6657590)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/3_T4_1_T4_17.deltapsi_quantify_deltapsi.html#IFFO1
ZNF451	ENSG00000112200	ENSG00000112200:57018659-57019342:source	-0.0118013194218;-0.268117002064;0.287463165102	7.56477591259e-07;0.980834492667;0.999870550494	0.075;0.923;0.025	0.029;0.662;0.305	s|1e1.1o1|1e2.2o2|2e0|3e0|i	True	False	True	2	3	1	chr6	+	57018845-57023318;57018845-57025882;57019342-57019343	57018659-57019342;57019343-57023317;57023318-57023472;57025606-57025950	;;;	;;;	(57019343, 57023317)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/58_T4_1_T4_17.deltapsi_quantify_deltapsi.html#ZNF451
TNK2	ENSG00000061938	ENSG00000061938:195596985-195597076:target	-0.00980028102237;-0.231459624775;0.245543432068	4.67335593567e-08;0.906522375307;0.985483739241	0.071;0.928;0.025	0.030;0.702;0.264	s|1e1.2o2|1e2.1o1|i	False	False	True	2	3	1	chr3	-	195596412-195596985;195595580-195596985;195596984-195596985	195595227-195595580;195596330-195596561;195596562-195596984;195596985-195597076	;;;	;;;	(195596562, 195596984)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/13_T4_1_T4_17.deltapsi_quantify_deltapsi.html#TNK2
PPP1CB	ENSG00000213639	ENSG00000213639:29016729-29016863:target	-0.250981775321;0.250981775321	0.999982416263;0.999982416263	0.975;0.025	0.730;0.270	t|1e1.1o1|i	False	False	False	1	2	1	chr2	+	29011675-29016729;29016728-29016729	29011524-29011675;29011676-29016728;29016729-29016863	;;	;;	(29011676, 29016728)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/180_T4_1_T4_17.deltapsi_quantify_deltapsi.html#PPP1CB
PPP1CB	ENSG00000213639	ENSG00000213639:29011524-29011675:source	-0.224792336602;0.224792336602	0.994399426325;0.994399426325	0.975;0.025	0.756;0.244	s|1e1.1o1|i	False	False	False	1	2	1	chr2	+	29011675-29016729;29011675-29011676	29011524-29011675;29011676-29016728;29016729-29016863	;;	;;	(29011676, 29016728)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/180_T4_1_T4_17.deltapsi_quantify_deltapsi.html#PPP1CB
INPP5D	ENSG00000168918	ENSG00000168918:234078206-234078810:target	-0.396746600981;0.396746600981	1.0;1.0	0.975;0.025	0.588;0.412	t|1e0|2e0|3e1.2o2|i	False	True	False	1	2	1	chr2	+	234078047-234078672;234078205-234078206	234077951-234078047;234078048-234078205;234078206-234078810	;;	;;	(234078048, 234078205)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/145_T4_1_T4_17.deltapsi_quantify_deltapsi.html#INPP5D
INPP5D	ENSG00000168918	ENSG00000168918:234077951-234078047:source	-0.470845192358;0.470845192358	1.0;1.0	0.975;0.025	0.516;0.484	s|1e0|2e1.3o3|i	True	False	False	1	2	1	chr2	+	234078047-234078672;234078047-234078048	234077951-234078047;234078048-234078205;234078206-234078810	;;	;;	(234078048, 234078205)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH17//summaries/145_T4_1_T4_17.deltapsi_quantify_deltapsi.html#INPP5D
