#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_N E(PSI)	T4_1 E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
GBP5	ENSG00000154451	ENSG00000154451:89736438-89736546:target	0.617104890608;-0.617104890608	1.0;1.0	0.373;0.627	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr1	-	89735257-89736438;89736437-89736438	89735049-89735257;89735258-89736437;89736438-89736546	;;	;;	(89735258, 89736437)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/128_T4_N_T4_1.deltapsi_quantify_deltapsi.html#GBP5
GBP5	ENSG00000154451	ENSG00000154451:89727755-89728103:source	6.00434164738e-10;0.0100338490662;0.449084001162;-0.458894435023	5.86639902787e-18;1.8898734039e-17;1.0;1.0	0.025;0.026;0.489;0.472	0.025;0.062;0.927;0.025	t|1e2.2o2|2e1.1o1|2e2.2o2|3e0|i	True	True	True	3	3	1	chr1	-	89728103-89728366;89728084-89729419;89728084-89728366;89728103-89728104	89727755-89728103;89728104-89728365;89728366-89728927;89728366-89728927;89729419-89729631	;;;;	;;;;	(89728104, 89728365)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/128_T4_N_T4_1.deltapsi_quantify_deltapsi.html#GBP5
GBP5	ENSG00000154451	ENSG00000154451:89738135-89738544:target	-1.59134602375e-05;0.259816216391;-0.00552079317311;-0.00294059546392;-0.192525364228	5.88701989196e-18;0.991732039192;1.39883865958e-17;2.91193272705e-17;0.72245789634	0.025;0.653;0.057;0.056;0.213	0.025;0.906;0.032;0.040;0.025	s|1e1.1o1|1e2.2o2|1e3.1o1|1e4.1o1|i	False	False	True	4	5	1	chr1	-	89737861-89738135;89736545-89738135;89734539-89738135;89733209-89738135;89738134-89738135	89733100-89733209;89734412-89734539;89736438-89736546;89737729-89737861;89737862-89738134;89738135-89738544	;;;;;	;;;;;	(89737862, 89738134)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/128_T4_N_T4_1.deltapsi_quantify_deltapsi.html#GBP5
GBP5	ENSG00000154451	ENSG00000154451:89735049-89735257:source	0.677857346341;-0.677857346341	1.0;1.0	0.314;0.686	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr1	-	89735257-89736438;89735257-89735258	89735049-89735257;89735258-89736437;89736438-89736546	;;	;;	(89735258, 89736437)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/128_T4_N_T4_1.deltapsi_quantify_deltapsi.html#GBP5
GBP5	ENSG00000154451	ENSG00000154451:89728366-89728927:target	2.86469685053e-09;0.344777376251;-0.34239237351	5.86640192246e-18;1.0;1.0	0.025;0.639;0.359	0.025;0.975;0.025	s|1e0|2e1.1o3|2e1.2o3|i	True	True	False	2	2	1	chr1	-	89728103-89728366;89728084-89728366;89728365-89728366	89727755-89728103;89727755-89728103;89728104-89728365;89728366-89728927	;;;	;;;	(89728104, 89728365)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/128_T4_N_T4_1.deltapsi_quantify_deltapsi.html#GBP5
GBP5	ENSG00000154451	ENSG00000154451:89732333-89732388:source	0.431598058026;-0.431598058026	0.999999999999;0.999999999999	0.554;0.446	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr1	-	89732388-89732640;89732388-89732389	89732333-89732388;89732389-89732639;89732640-89732836	;;	;;	(89732389, 89732639)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/128_T4_N_T4_1.deltapsi_quantify_deltapsi.html#GBP5
XPNPEP1	ENSG00000108039	ENSG00000108039:111635282-111635426:target	2.07356096193e-07;0.327298653306;-0.326005198123	1.07331769255e-17;0.999999398011;0.99999942549	0.025;0.656;0.343	0.025;0.975;0.025	s|1e1.1o2|1e1.2o2|2e0|i	True	True	False	2	2	1	chr10	-	111633335-111635286;111633185-111635286;111635281-111635282	111633125-111633335;111633125-111633335;111633336-111635281;111635282-111635426	;;;	;;;	(111633336, 111635281)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/53_T4_N_T4_1.deltapsi_quantify_deltapsi.html#XPNPEP1
XPNPEP1	ENSG00000108039	ENSG00000108039:111633125-111633335:source	7.70892138311e-08;0.00246080283267;0.426300342528;-0.413794668336	5.92308134454e-18;4.47114662326e-09;0.999999996208;1.0	0.025;0.039;0.527;0.428	0.025;0.055;0.942;0.025	t|1e2.1o2|2e1.1o4|2e2.1o2|i	True	True	True	3	3	1	chr10	-	111633335-111635286;111633185-111637548;111633185-111635286;111633335-111633336	111633125-111633335;111633336-111635281;111635282-111635426;111635282-111635426;111637312-111637625	;;;;	;;;;	(111633336, 111635281)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/53_T4_N_T4_1.deltapsi_quantify_deltapsi.html#XPNPEP1
XPNPEP1	ENSG00000108039	ENSG00000108039:111630489-111630790:source	0.335641539747;-0.335641539747	0.999995551366;0.999995551366	0.648;0.352	0.975;0.025	t|1e0|2e1.2o3|i	False	True	False	1	2	1	chr10	-	111630662-111631550;111630790-111630791	111630489-111630790;111630791-111631546;111631547-111631619	;;	;;	(111630791, 111631546)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/53_T4_N_T4_1.deltapsi_quantify_deltapsi.html#XPNPEP1
JMJD6	ENSG00000070495	ENSG00000070495:74717880-74718015:target	0.0252851798129;-0.00367812165578;0.244998049686;-1.10627787833e-10;-0.274891000257	9.82158077768e-06;5.74569751693e-13;0.939132694779;5.86639842345e-18;0.999551043367	0.046;0.056;0.602;0.025;0.293	0.116;0.036;0.841;0.025;0.025	s|1e1.2o3|1e1.3o3|1e2.2o2|1e3.1o1|i	False	True	True	4	4	1	chr17	-	74717438-74717880;74717433-74717880;74716580-74717880;74714942-74717880;74717879-74717880	74714528-74714942;74716442-74716719;74717345-74717464;74717345-74717464;74717465-74717879;74717880-74718015	;;;;;	;;;;;	(74717465, 74717879)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/18_T4_N_T4_1.deltapsi_quantify_deltapsi.html#JMJD6
ODF2L	ENSG00000122417	ENSG00000122417:86824027-86824574:target	-0.0420221261945;0.29423651118;-0.00287244999081;-0.188198197722	9.84126089029e-08;0.997065261539;1.00746749121e-10;0.616079167272	0.085;0.651;0.054;0.208	0.026;0.937;0.038;0.025	s|1e0|2e0|3e0|3e1.1o1|3e2.1o1|3e3.2o2|4e0|i	True	False	True	3	4	1	chr1	-	86823788-86824470;86822285-86824470;86820542-86824470;86824026-86824027	86820457-86821000;86822259-86822285;86823623-86823788;86823789-86824026;86824027-86824574	;;;;	;;;;	(86823789, 86824026)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/78_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ODF2L
ODF2L	ENSG00000122417	ENSG00000122417:86822127-86822227:target	3.77161474187e-06;3.77320770845e-06;0.603933348815;-0.596279972905	2.58725555377e-12;2.58725563885e-12;1.0;1.0	0.025;0.025;0.386;0.606	0.025;0.025;0.975;0.025	s|1e0|2e1.1o1|2e2.2o2|2e3.2o2|i	True	False	True	3	4	1	chr1	-	86821690-86822127;86821066-86822127;86820542-86822127;86822126-86822127	86820457-86821000;86821028-86821071;86821330-86821690;86821691-86822126;86822127-86822227	;;;;	;;;;	(86821691, 86822126)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/78_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ODF2L
RP11-244H3.4	ENSG00000271741	ENSG00000271741:35477491-35477606:target	0.270586307075;-0.270586307075	0.999793454601;0.999793454601	0.711;0.289	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr1	-	35476637-35477491;35477490-35477491	35476359-35476637;35476638-35477490;35477491-35477606	;;	;;	(35476638, 35477490)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/210_T4_N_T4_1.deltapsi_quantify_deltapsi.html#RP11-244H3.4
RP11-244H3.4	ENSG00000271741	ENSG00000271741:35497232-35497342:target	0.316068620803;-0.316068620803	0.999999486927;0.999999486927	0.667;0.333	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr1	-	35496314-35497232;35497231-35497232	35496148-35496314;35496315-35497231;35497232-35497342	;;	;;	(35496315, 35497231)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/210_T4_N_T4_1.deltapsi_quantify_deltapsi.html#RP11-244H3.4
COG3	ENSG00000136152	ENSG00000136152:46092897-46092985:target	0.442193318461;-0.442193318461	0.999999999997;0.999999999997	0.544;0.456	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr13	+	46090398-46092897;46092896-46092897	46090278-46090398;46090399-46092896;46092897-46092985	;;	;;	(46090399, 46092896)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/102_T4_N_T4_1.deltapsi_quantify_deltapsi.html#COG3
AKAP9	ENSG00000127914	ENSG00000127914:91671982-91672457:target	0.000471703290188;0.210355492074;-0.196414104428	3.66284476513e-11;0.857792411898;0.75298423232	0.025;0.764;0.217	0.030;0.969;0.025	t|1e1.1o2|1e2.1o1|i	False	False	True	2	3	1	chr7	+	91670212-91671982;91671500-91671982;91671981-91671982	91669988-91671095;91671360-91671500;91671501-91671981;91671982-91672457	;;;	;;;	(91671501, 91671981)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/85_T4_N_T4_1.deltapsi_quantify_deltapsi.html#AKAP9
AKAP9	ENSG00000127914	ENSG00000127914:91671360-91671500:source	0.246423529441;-0.246423529441	0.996206196571;0.996206196571	0.735;0.265	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr7	+	91671500-91671982;91671500-91671501	91671360-91671500;91671501-91671981;91671982-91672457	;;	;;	(91671501, 91671981)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/85_T4_N_T4_1.deltapsi_quantify_deltapsi.html#AKAP9
CMTR1	ENSG00000137200	ENSG00000137200:37443095-37443692:source	0.53201738418;0.00295086918778;-0.523997328633	1.0;2.19016565154e-06;1.0	0.370;0.090;0.536	0.889;0.109;0.025	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr6	+	37443188-37443902;37443692-37443902;37443692-37443693	37443095-37443692;37443693-37443901;37443902-37443970;37443902-37443970	;;;	;;;	(37443693, 37443901)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/105_T4_N_T4_1.deltapsi_quantify_deltapsi.html#CMTR1
CMTR1	ENSG00000137200	ENSG00000137200:37443902-37443970:target	0.623738278539;0.00598050332985;-0.638790378575	1.0;3.37552656019e-06;1.0	0.280;0.075;0.648	0.888;0.110;0.025	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr6	+	37443188-37443902;37443692-37443902;37443901-37443902	37443095-37443692;37443095-37443692;37443693-37443901;37443902-37443970	;;;	;;;	(37443693, 37443901)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/105_T4_N_T4_1.deltapsi_quantify_deltapsi.html#CMTR1
CMTR1	ENSG00000137200	ENSG00000137200:37429746-37429878:target	0.231578535119;-0.231578535119	0.979220266478;0.979220266478	0.749;0.251	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr6	+	37429421-37429746;37429745-37429746	37429325-37429421;37429422-37429745;37429746-37429878	;;	;;	(37429422, 37429745)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/105_T4_N_T4_1.deltapsi_quantify_deltapsi.html#CMTR1
TCOF1	ENSG00000070814	ENSG00000070814:149772268-149772454:target	0.363628442389;-0.000629210267209;-0.335597883416	0.999739873599;6.24408598763e-06;0.999999987113	0.449;0.198;0.352	0.804;0.194;0.025	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr5	+	149771739-149772268;149771739-149772271;149772267-149772268	149771520-149771739;149771520-149771739;149771740-149772267;149772268-149772454	;;;	;;;	(149771740, 149772267)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/18_T4_N_T4_1.deltapsi_quantify_deltapsi.html#TCOF1
TCOF1	ENSG00000070814	ENSG00000070814:149771520-149771739:source	0.278018889355;-0.00874852016765;-0.204733994688	0.969422283143;0.000291864681342;0.819370281251	0.534;0.242;0.225	0.805;0.193;0.025	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr5	+	149771739-149772268;149771739-149772271;149771739-149771740	149771520-149771739;149771740-149772267;149772268-149772454;149772268-149772454	;;;	;;;	(149771740, 149772267)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/18_T4_N_T4_1.deltapsi_quantify_deltapsi.html#TCOF1
SNRNP40	ENSG00000060688	ENSG00000060688:31740718-31740779:target	0.399146136287;-0.399146136287	1.0;1.0	0.586;0.414	0.975;0.025	s|1e1.2o2|i	False	False	False	1	2	1	chr1	-	31734479-31740718;31740717-31740718	31734376-31734669;31734670-31740717;31740718-31740779	;;	;;	(31734670, 31740717)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/12_T4_N_T4_1.deltapsi_quantify_deltapsi.html#SNRNP40
SNRNP40	ENSG00000060688	ENSG00000060688:31734376-31734669:source	0.359518018345;-0.359518018345	0.999999999927;0.999999999927	0.624;0.376	0.975;0.025	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chr1	-	31734479-31740718;31734669-31734670	31734376-31734669;31734670-31740717;31740718-31740779	;;	;;	(31734670, 31740717)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/12_T4_N_T4_1.deltapsi_quantify_deltapsi.html#SNRNP40
DCAF5	ENSG00000139990	ENSG00000139990:69584856-69584995:source	0.414267602753;-0.0137192356635;-0.335591888497	0.999999999997;9.05179956546e-15;1.0	0.558;0.085;0.352	0.961;0.037;0.025	t|1e1.1o2|2e1.1o2|3e0|i	True	True	False	2	2	1	chr14	-	69584995-69585911;69584992-69585911;69584995-69584996	69584856-69584995;69584996-69585814;69585815-69585947;69585815-69585947	;;;	;;;	(69584996, 69585814)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/110_T4_N_T4_1.deltapsi_quantify_deltapsi.html#DCAF5
DCAF5	ENSG00000139990	ENSG00000139990:69585815-69585947:target	0.409151089245;-0.0143246812424;-0.328937378439	0.999999999977;3.61042610861e-14;0.999999999996	0.563;0.086;0.346	0.962;0.037;0.025	s|1e1.1o3|1e1.2o3|2e0|i	True	True	False	2	2	1	chr14	-	69584995-69585911;69584992-69585911;69585814-69585815	69584856-69584995;69584856-69584995;69584996-69585814;69585815-69585947	;;;	;;;	(69584996, 69585814)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/110_T4_N_T4_1.deltapsi_quantify_deltapsi.html#DCAF5
SENP7	ENSG00000138468	ENSG00000138468:101051614-101052113:source	0.211544421135;-0.017920160225;-0.137430155442	0.848728262811;9.36109868881e-07;0.00665681012194	0.670;0.173;0.159	0.877;0.123;0.025	t|1e0|2e1.1o2|2e2.1o1|i	False	True	True	2	3	1	chr3	-	101051706-101056353;101051706-101052520;101052113-101052114	101051614-101052113;101052114-101052519;101052520-101052568;101055973-101056475	;;;	;;;	(101052114, 101052519)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/107_T4_N_T4_1.deltapsi_quantify_deltapsi.html#SENP7
SENP7	ENSG00000138468	ENSG00000138468:101060490-101060623:target	-0.0106647328354;0.3169688108;-0.24411841743	7.83783479502e-05;0.999203339809;0.998766780626	0.255;0.482;0.263	0.207;0.792;0.025	s|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr3	-	101059876-101060490;101059055-101060490;101060489-101060490	101058939-101059269;101059809-101059876;101059877-101060489;101060490-101060623	;;;	;;;	(101059877, 101060489)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/107_T4_N_T4_1.deltapsi_quantify_deltapsi.html#SENP7
SENP7	ENSG00000138468	ENSG00000138468:101058939-101059269:source	0.352949920301;-0.0408597145964;-0.242269688465	0.999974452084;0.00501809021317;0.999122798003	0.446;0.293;0.261	0.790;0.209;0.025	t|1e0|2e1.1o1|2e2.1o1|i	False	True	True	2	3	1	chr3	-	101059055-101060490;101059055-101059809;101059269-101059270	101058939-101059269;101059270-101059808;101059809-101059876;101060490-101060623	;;;	;;;	(101059270, 101059808)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/107_T4_N_T4_1.deltapsi_quantify_deltapsi.html#SENP7
SENP7	ENSG00000138468	ENSG00000138468:101055973-101056475:target	-0.00824530979059;0.223809979559;-0.162844025963	3.66931523211e-10;0.943051402345;0.199441221096	0.105;0.712;0.184	0.069;0.930;0.025	s|1e1.1o1|1e2.2o2|2e0|i	True	False	True	2	3	1	chr3	-	101052568-101056353;101051706-101056353;101055972-101055973	101051614-101052113;101052520-101052568;101052569-101055972;101055973-101056475	;;;	;;;	(101052569, 101055972)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/107_T4_N_T4_1.deltapsi_quantify_deltapsi.html#SENP7
YIPF3	ENSG00000137207	ENSG00000137207:43481326-43481576:target	0.388637041426;-0.388637041426	1.0;1.0	0.596;0.404	0.975;0.025	s|1e0|2e1.1o2|i	True	False	False	1	2	1	chr6	-	43481189-43481326;43481325-43481326	43480952-43481189;43481190-43481325;43481326-43481576	;;	;;	(43481190, 43481325)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/105_T4_N_T4_1.deltapsi_quantify_deltapsi.html#YIPF3
GMIP	ENSG00000089639	ENSG00000089639:19741280-19741346:target	0.219252615084;-0.219252615084	0.982698766892;0.982698766892	0.761;0.239	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr19	-	19741145-19741280;19741279-19741280	19740285-19741145;19741146-19741279;19741280-19741346	;;	;;	(19741146, 19741279)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/29_T4_N_T4_1.deltapsi_quantify_deltapsi.html#GMIP
GMIP	ENSG00000089639	ENSG00000089639:19740285-19741145:source	0.324220000007;-0.324220000007	0.999999999997;0.999999999997	0.659;0.341	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr19	-	19741145-19741280;19741145-19741146	19740285-19741145;19741146-19741279;19741280-19741346	;;	;;	(19741146, 19741279)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/29_T4_N_T4_1.deltapsi_quantify_deltapsi.html#GMIP
GMIP	ENSG00000089639	ENSG00000089639:19753344-19753428:source	0.22103473529;1.16681138255e-09;-0.220641310227	0.991708166274;5.86639975192e-18;0.99119316145	0.759;0.025;0.240	0.975;0.025;0.025	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr19	-	19753428-19754320;19753428-19753909;19753428-19753429	19753344-19753428;19753429-19753908;19753909-19754036;19754320-19754476	;;;	;;;	(19753429, 19753908)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/29_T4_N_T4_1.deltapsi_quantify_deltapsi.html#GMIP
ATP5D	ENSG00000099624	ENSG00000099624:1244314-1244540:source	2.21064492462e-06;0.388932237489;-0.387764929761	6.90077345963e-14;0.999999999232;0.999999999871	0.025;0.596;0.403	0.025;0.975;0.025	s|1e1.1o2|1e1.2o2|2e0|i	True	True	False	2	2	1	chr19	+	1244439-1244690;1244439-1244736;1244540-1244541	1244314-1244540;1244541-1244689;1244690-1244824;1244690-1244824	;;;	;;;	(1244541, 1244689)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/33_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ATP5D
ATP5D	ENSG00000099624	ENSG00000099624:1244690-1244824:target	2.18254853124e-06;0.293755450528;-0.292398885278	6.89686029239e-14;0.999944295902;0.999957597309	0.025;0.689;0.310	0.025;0.975;0.025	t|1e1.1o2|2e1.1o2|i	True	True	False	2	2	1	chr19	+	1244439-1244690;1244439-1244736;1244689-1244690	1244314-1244540;1244314-1244540;1244541-1244689;1244690-1244824	;;;	;;;	(1244541, 1244689)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/33_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ATP5D
TMF1	ENSG00000144747	ENSG00000144747:69101096-69101484:target	0.391169982169;-0.391169982169	1.0;1.0	0.594;0.406	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr3	-	69097713-69101096;69101095-69101096	69096500-69097713;69097714-69101095;69101096-69101484	;;	;;	(69097714, 69101095)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/119_T4_N_T4_1.deltapsi_quantify_deltapsi.html#TMF1
TMF1	ENSG00000144747	ENSG00000144747:69096500-69097713:source	0.260119238986;-0.260119238986	0.99971303271;0.99971303271	0.721;0.279	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr3	-	69097713-69101096;69097713-69097714	69096500-69097713;69097714-69101095;69101096-69101484	;;	;;	(69097714, 69101095)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/119_T4_N_T4_1.deltapsi_quantify_deltapsi.html#TMF1
TMF1	ENSG00000144747	ENSG00000144747:69093643-69093779:source	0.555908526543;-0.00133390090474;-0.519156969403	1.0;4.00012630442e-09;1.0	0.334;0.133;0.531	0.876;0.123;0.025	t|1e0|2e1.1o2|2e1.2o2|i	True	True	False	2	2	1	chr3	-	69093746-69096509;69093746-69096500;69093779-69093780	69093643-69093779;69093780-69096499;69096500-69097713;69096500-69097713	;;;	;;;	(69093780, 69096499)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/119_T4_N_T4_1.deltapsi_quantify_deltapsi.html#TMF1
TMF1	ENSG00000144747	ENSG00000144747:69096500-69097713:target	0.52148194088;-0.00383700423759;-0.471141211918	1.0;3.50681908736e-08;1.0	0.368;0.147;0.484	0.876;0.123;0.025	s|1e1.2o2|2e1.2o2|i	True	True	False	2	2	1	chr3	-	69093746-69096509;69093746-69096500;69096499-69096500	69093643-69093779;69093643-69093779;69093780-69096499;69096500-69097713	;;;	;;;	(69093780, 69096499)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/119_T4_N_T4_1.deltapsi_quantify_deltapsi.html#TMF1
UBA3	ENSG00000144744	ENSG00000144744:69105763-69105844:target	0.273733193838;-0.273733193838	0.999993322603;0.999993322603	0.708;0.292	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr3	-	69105434-69105763;69105762-69105763	69105334-69105434;69105435-69105762;69105763-69105844	;;	;;	(69105435, 69105762)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/119_T4_N_T4_1.deltapsi_quantify_deltapsi.html#UBA3
UBA3	ENSG00000144744	ENSG00000144744:69105930-69105966:source	0.0114740178233;0.332964522807;-0.347316591524	3.90575457652e-06;0.999764480924;0.999999998422	0.027;0.603;0.364	0.070;0.927;0.025	t|1e1.1o2|1e2.1o1|i	False	False	True	2	3	1	chr3	-	69105966-69110965;69105966-69106407;69105966-69105967	69105930-69105966;69105967-69106406;69106407-69106460;69110734-69111078	;;;	;;;	(69105967, 69106406)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/119_T4_N_T4_1.deltapsi_quantify_deltapsi.html#UBA3
UBA3	ENSG00000144744	ENSG00000144744:69106407-69106460:target	0.387253898486;-0.387253898486	0.999999999631;0.999999999631	0.597;0.403	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr3	-	69105966-69106407;69106406-69106407	69105930-69105966;69105967-69106406;69106407-69106460	;;	;;	(69105967, 69106406)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/119_T4_N_T4_1.deltapsi_quantify_deltapsi.html#UBA3
UBA3	ENSG00000144744	ENSG00000144744:69105334-69105434:source	0.274718397364;-0.274718397364	0.999997341262;0.999997341262	0.707;0.293	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr3	-	69105434-69105763;69105434-69105435	69105334-69105434;69105435-69105762;69105763-69105844	;;	;;	(69105435, 69105762)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/119_T4_N_T4_1.deltapsi_quantify_deltapsi.html#UBA3
CIRBP	ENSG00000099622	ENSG00000099622:1273347-1273714:source	0.669619029586;-0.669619029586	1.0;1.0	0.322;0.678	0.975;0.025	s|1e1.1o2|i	False	False	False	1	2	1	chr19	+	1273714-1274306;1273714-1273715	1273347-1273714;1273715-1274305;1274306-1274594	;;	;;	(1273715, 1274305)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/33_T4_N_T4_1.deltapsi_quantify_deltapsi.html#CIRBP
CIRBP	ENSG00000099622	ENSG00000099622:1274306-1274594:target	0.302402050678;2.48081074096e-05;0.00790227046765;1.95540530328e-12;-0.317645045701	0.998764826778;5.89811262398e-18;1.88154593522e-06;5.86639826278e-18;1.0	0.409;0.025;0.237;0.025;0.335	0.704;0.025;0.271;0.025;0.025	t|1e1.2o6|1e2.2o12|1e4.1o1|2e3.2o5|i	False	True	True	4	5	1	chr19	+	1272050-1274306;1272522-1274306;1273714-1274306;1273024-1274350;1274305-1274306	1271980-1272391;1272426-1272802;1272916-1273171;1273347-1273714;1273715-1274305;1274306-1274594	;;;;;	;;;;;	(1273715, 1274305)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/33_T4_N_T4_1.deltapsi_quantify_deltapsi.html#CIRBP
TSEN54	ENSG00000182173	ENSG00000182173:73517436-73517591:source	0.521568261456;0.0239652691406;0.00365796933487;-0.578200072721	0.999999999997;4.7778067627e-06;1.06216372582e-07;1.0	0.344;0.025;0.046;0.589	0.853;0.079;0.069;0.025	s|1e0|2e1.1o1|2e2.2o2|2e3.2o2|i	True	False	True	3	4	1	chr17	+	73517591-73517786;73517591-73518088;73517591-73519356;73517591-73517592	73517436-73517591;73517592-73517785;73517786-73517978;73518074-73518602;73518907-73519416	;;;;	;;;;	(73517592, 73517785)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/173_T4_N_T4_1.deltapsi_quantify_deltapsi.html#TSEN54
TSEN54	ENSG00000182173	ENSG00000182173:73518907-73519416:target	-0.00202555428764;0.472458620432;0.0222948960195;-0.486520860755	2.57879841441e-10;0.999999999074;5.39055051188e-07;1.0	0.072;0.403;0.026;0.499	0.058;0.864;0.078;0.025	t|1e0|2e1.2o2|2e2.2o3|2e2.3o3|i	True	True	True	3	3	1	chr17	+	73517591-73519356;73518414-73519356;73518602-73519356;73518906-73518907	73517436-73517591;73518074-73518602;73518074-73518602;73518603-73518906;73518907-73519416	;;;;	;;;;	(73518603, 73518906)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/173_T4_N_T4_1.deltapsi_quantify_deltapsi.html#TSEN54
