#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th2_e_A E(PSI)	Th2_e_r E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
ARHGEF1	ENSG00000076928	ENSG00000076928:42401824-42402262:source	4.43549286039e-07;0.213183389112;-0.213528921886	3.37131938016e-14;0.715158898065;0.716523747582	0.025;0.441;0.556	0.025;0.666;0.330	s|1e1.2o2|2e1.2o2|i	True	True	False	2	2	1	chr19	+	42402131-42402591;42402262-42402591;42402262-42402263	42401824-42402262;42402263-42402572;42402573-42402736;42402573-42402736	;;;	;;;	(42402263, 42402572)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/4_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#ARHGEF1
ARHGEF1	ENSG00000076928	ENSG00000076928:42401464-42401475:target	0.629310882581;-0.629310882581	0.999976715095;0.999976715095	0.352;0.648	0.966;0.034	t|1e1.1o3|i	False	False	False	1	2	1	chr19	+	42400555-42401464;42401463-42401464	42400450-42400945;42400964-42401463;42401464-42401475	;;	;;	(42400964, 42401463)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/4_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#ARHGEF1
AC093838.4	ENSG00000152117	ENSG00000152117:132273481-132273977:target	-3.5874734069e-06;-0.00046312229485;-0.533740461356;0.553213626332	8.50225024566e-07;4.38737993843e-05;0.999311816198;0.999988981795	0.027;0.048;0.939;0.026	0.026;0.026;0.419;0.566	t|1e2.5o5|2e1.1o1|2e2.3o5|i	True	True	True	3	3	1	chr2	+	132273393-132273481;132266181-132273887;132273320-132273887;132273480-132273481	132266110-132266181;132273175-132273393;132273175-132273393;132273394-132273480;132273481-132273977	;;;;	;;;;	(132273394, 132273480)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/30_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#AC093838.4
AKT1	ENSG00000142208	ENSG00000142208:105258935-105259059:source	-0.405189561779;5.15779941953e-05;0.403317576811	0.999317846568;2.8714897074e-06;0.9978936405	0.424;0.025;0.572	0.028;0.028;0.966	t|1e1.1o1|1e2.1o1|1e3.2o2	False	False	True	3	4	0	chr14	-	105259059-105261821;105259059-105260456;105259059-105259464	105258935-105259059;105259464-105260037;105260456-105260865;105261821-105262088	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/27_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#AKT1
NUP160	ENSG00000030066	ENSG00000030066:47833854-47833981:target	-0.206308638207;0.206308638207	0.666780334594;0.666780334594	0.974;0.026	0.767;0.233	s|1e1.1o1|i	False	False	False	1	2	1	chr11	-	47833776-47833854;47833853-47833854	47833616-47833776;47833777-47833853;47833854-47833981	;;	;;	(47833777, 47833853)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/1_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#NUP160
ASXL1	ENSG00000171456	ENSG00000171456:30946155-30947137:source	-0.340009985501;-1.85580972252e-06;2.1082532983e-06;0.0120293200425;0.247895464952	0.980040248393;1.24930798009e-10;1.24686322551e-10;0.0125357481018;0.858993138389	0.845;0.025;0.025;0.101;0.039	0.513;0.025;0.025;0.199;0.282	s|1e2.1o1|2e1.2o2|2e2.1o1|3e2.1o1|i	True	True	True	4	3	1	chr20	+	30946635-30954187;30947040-30948597;30947040-30954187;30947137-30954187;30947137-30947138	30946155-30947137;30947138-30947367;30948513-30948609;30954187-30954269;30954187-30954269;30954187-30954269	;;;;;	;;;;;	(30947138, 30947367)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/39_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#ASXL1
FAM72D	ENSG00000215784	ENSG00000215784:143910078-143910155:target	0.210640697821;-0.210640697821	0.610780537022;0.610780537022	0.590;0.410	0.878;0.122	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr1	-	143906136-143910078;143897641-143910078	143896452-143897641;143906012-143906136;143910078-143910155	;;	;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/49_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#FAM72D
XIST	ENSG00000229807	ENSG00000229807:73045950-73046290:target	1.08472085369e-06;-0.107807801397;-0.0357701662393;0.227150494891	2.14922406546e-15;0.110458020192;0.0447392258515;0.786249629511	0.025;0.179;0.250;0.560	0.025;0.050;0.152;0.787	s|1e1.1o2|1e1.2o2|1e2.1o1|i	False	True	True	3	3	1	chrX	-	73042068-73045950;73042051-73045950;73040864-73045950;73045949-73045950	73040486-73040864;73041906-73042068;73041906-73042068;73042069-73045949;73045950-73046290	;;;;	;;;;	(73042069, 73045949)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/50_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#XIST
CNPY4	ENSG00000166997	ENSG00000166997:99720104-99720200:target	-0.279179260212;0.279179260212	0.907703393587;0.907703393587	0.956;0.044	0.680;0.320	t|1e1.1o1|i	False	False	False	1	2	1	chr7	+	99720008-99720104;99720103-99720104	99719675-99720008;99720009-99720103;99720104-99720200	;;	;;	(99720009, 99720103)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/37_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#CNPY4
ARMC8	ENSG00000114098	ENSG00000114098:137906311-137906441:source	0.00233717305151;0.425908085316;-0.461160759908;-0.000546745897215	0.000514878823894;0.964352128826;0.978802867502;5.15942162791e-05	0.026;0.156;0.788;0.050	0.080;0.581;0.333;0.026	s|1e1.2o3|1e1.3o3|1e2.1o1|1e3.1o1	False	True	True	4	4	0	chr3	+	137906441-137907243;137906441-137907297;137906441-137928659;137906441-137940768	137906311-137906441;137906618-137907372;137906618-137907372;137928659-137928735;137940768-137940839	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/13_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#ARMC8
TNFRSF25	ENSG00000215788	ENSG00000215788:6522923-6523030:target	-0.261590644335;-0.00130826072646;0.314913437279	0.717693147323;0.00166349696777;0.852952000159	0.621;0.172;0.207	0.308;0.148;0.543	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr1	-	6522726-6522923;6522723-6522923;6522922-6522923	6522689-6522726;6522689-6522726;6522727-6522922;6522923-6523030	;;;	;;;	(6522727, 6522922)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/49_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#TNFRSF25
KRR1	ENSG00000111615	ENSG00000111615:75899944-75900179:source	-0.266530336014;-1.19910538237e-06;0.265458355654	0.898989003002;3.70019416174e-09;0.903848179888	0.964;0.025;0.032	0.701;0.025;0.293	t|1e1.2o2|2e1.2o2|i	True	True	False	2	2	1	chr12	-	75900179-75900264;75900140-75900264;75900179-75900180	75899944-75900179;75900180-75900263;75900264-75900389;75900264-75900389	;;;	;;;	(75900180, 75900263)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/12_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#KRR1
MMS19	ENSG00000155229	ENSG00000155229:99236440-99236501:source	0.000316463820133;-0.312848409084;0.270360133075	8.8581676714e-06;0.892782285845;0.815204398356	0.026;0.923;0.068	0.042;0.601;0.360	t|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr10	-	99236501-99237104;99236501-99236592;99236501-99236502	99236440-99236501;99236502-99236591;99236592-99236720;99237104-99237173	;;;	;;;	(99236502, 99236591)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/31_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#MMS19
NDOR1	ENSG00000188566	ENSG00000188566:140100147-140100364:source	-0.000136624889545;0.209844418343;-0.190720160435	2.36159679874e-06;0.699864814052;0.60365188286	0.035;0.737;0.233	0.028;0.967;0.028	s|1e1.1o3|2e1.2o3|2e1.3o3	True	True	False	3	2	1	chr9	+	140100362-140100680;140100364-140100684;140100364-140100733	140100147-140100364;140100680-140100761;140100680-140100761;140100680-140100761	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/44_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#NDOR1
NDOR1	ENSG00000188566	ENSG00000188566:140109547-140109654:target	-0.311811684952;0.311811684952	0.878163267408;0.878163267408	0.848;0.152	0.524;0.476	t|1e1.1o1|i	False	False	False	1	2	1	chr9	+	140109470-140109547;140109546-140109547	140109250-140109470;140109471-140109546;140109547-140109654	;;	;;	(140109471, 140109546)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/44_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#NDOR1
NDOR1	ENSG00000188566	ENSG00000188566:140109250-140109470:source	-0.297581662622;0.297581662622	0.8563473709;0.8563473709	0.906;0.094	0.594;0.406	s|1e1.1o1|i	False	False	False	1	2	1	chr9	+	140109470-140109547;140109470-140109471	140109250-140109470;140109471-140109546;140109547-140109654	;;	;;	(140109471, 140109546)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/44_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#NDOR1
NDOR1	ENSG00000188566	ENSG00000188566:140110519-140110640:source	-0.000243473736082;-0.46538545104;0.491664547468	1.42835421731e-05;0.975468294677;0.984538335392	0.041;0.598;0.364	0.030;0.137;0.848	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr9	+	140110618-140110724;140110640-140110724;140110640-140110641	140110519-140110640;140110641-140110723;140110724-140111461;140110724-140111461	;;;	;;;	(140110641, 140110723)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/44_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#NDOR1
HMGN2	ENSG00000198830	ENSG00000198830:26801604-26802463:target	-0.32161905326;0.32161905326	0.906188730495;0.906188730495	0.645;0.355	0.318;0.682	t|1e1.1o1|i	False	False	False	1	2	1	chr1	+	26801158-26801604;26801603-26801604	26801063-26801158;26801159-26801603;26801604-26802463	;;	;;	(26801159, 26801603)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/46_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#HMGN2
UBE3A	ENSG00000114062	ENSG00000114062:25654235-25654354:target	0.49319524929;-0.49319524929	0.999025298667;0.999025298667	0.034;0.966	0.515;0.485	s|1e1.1o2|1e2.2o2	False	False	True	2	3	0	chr15	-	25653831-25654235;25650649-25654235	25650608-25650653;25653719-25653831;25654235-25654354	;;	;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/13_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#UBE3A
DENND4B	ENSG00000198837	ENSG00000198837:153914663-153914832:target	-0.293840111151;0.293840111151	0.86327787416;0.86327787416	0.929;0.071	0.623;0.377	s|1e1.1o1|i	False	False	False	1	2	1	chr1	-	153914589-153914663;153914662-153914663	153914345-153914589;153914590-153914662;153914663-153914832	;;	;;	(153914590, 153914662)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/47_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#DENND4B
DENND4B	ENSG00000198837	ENSG00000198837:153905015-153905253:target	9.80162203174e-07;-0.441741384545;9.80162203174e-07;0.438718432411	3.72085790245e-12;0.999829736965;3.72085790245e-12;0.999808333836	0.025;0.858;0.025;0.139	0.025;0.427;0.025;0.566	s|1e1.1o3|1e1.2o3|1e1.3o3|2e0|i	True	True	False	3	2	1	chr1	-	153904939-153905118;153904916-153905118;153904731-153905118;153905014-153905015	153904652-153904939;153904652-153904939;153904652-153904939;153904940-153905014;153905015-153905253	;;;;	;;;;	(153904940, 153905014)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/47_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#DENND4B
OPA1	ENSG00000198836	ENSG00000198836:193336616-193336726:source	0.209910185348;-1.18211534777e-05;-0.205693691535	0.596958528666;7.45484477472e-08;0.586059387322	0.360;0.026;0.633	0.648;0.025;0.347	s|1e0|2e1.2o2|2e2.1o1|2e3.1o1|3e0	True	False	True	3	4	0	chr3	+	193336725-193343881;193336725-193346298;193336725-193349401	193336616-193336726;193343847-193343991;193346298-193346405;193349401-193349454	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/47_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#OPA1
TNIK	ENSG00000154310	ENSG00000154310:170855980-170856168:target	-0.204198200658;0.204198200658	0.692873152138;0.692873152138	0.960;0.040	0.739;0.261	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr3	-	170846667-170855980;170843940-170855980	170843701-170843940;170846503-170846667;170855980-170856168	;;	;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/31_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#TNIK
CD96	ENSG00000153283	ENSG00000153283:111343180-111343251:source	-0.185905137978;-0.00418349323491;0.253731362475	0.617158828516;0.000578986072769;0.882558798183	0.725;0.178;0.097	0.523;0.131;0.347	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr3	+	111343251-111356043;111343251-111356046;111343251-111343252	111343180-111343251;111343252-111355152;111356043-111356108;111356043-111356108	;;;	;;;	(111343252, 111355152)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/30_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#CD96
SMG9	ENSG00000105771	ENSG00000105771:44251914-44252049:source	-0.284643303419;0.284643303419	0.938745155403;0.938745155403	0.975;0.025	0.697;0.303	t|1e1.1o1|i	False	False	False	1	2	1	chr19	-	44252049-44252130;44252049-44252050	44251914-44252049;44252050-44252129;44252130-44252204	;;	;;	(44252050, 44252129)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/11_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#SMG9
ILKAP	ENSG00000132323	ENSG00000132323:239102916-239102972:source	-0.24458274487;0.00159743210631;2.44859909775e-06;0.216758726118	0.800079790603;0.000318840513781;1.73599064763e-10;0.737191361544	0.871;0.095;0.025;0.032	0.615;0.133;0.025;0.248	t|1e1.1o2|1e1.2o2|1e2.1o2|i	True	False	True	3	3	1	chr2	-	239102972-239103446;239102972-239103423;239102972-239103296;239102972-239102973	239102916-239102972;239102973-239103049;239103050-239103343;239103423-239103511;239103423-239103511	;;;;	;;;;	(239102973, 239103049)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/21_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#ILKAP
XPO1	ENSG00000082898	ENSG00000082898:61761693-61761813:target	-0.471925813238;0.471925813238	0.948640897881;0.948640897881	0.636;0.364	0.158;0.842	s|1e1.3o3|i	False	False	False	1	2	1	chr2	-	61761038-61761693;61761692-61761693	61760907-61761413;61761648-61761692;61761693-61761813	;;	;;	(61761648, 61761692)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/5_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#XPO1
RP1-4G17.5	ENSG00000262302	ENSG00000262302:7150596-7150662:target	-0.226768347348;0.226768347348	0.703162854397;0.703162854397	0.975;0.025	0.746;0.254	s|1e1.1o1|i	False	False	False	1	2	1	chr17	-	7150501-7150596;7150595-7150596	7150383-7150501;7150502-7150595;7150596-7150662	;;	;;	(7150502, 7150595)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/52_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#RP1-4G17.5
U2SURP	ENSG00000163714	ENSG00000163714:142740315-142740427:target	-0.246720275442;0.00440640505938;0.223843260199	0.715000950597;0.00767369940087;0.763032911708	0.805;0.190;0.025	0.518;0.238;0.244	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr3	+	142740224-142740315;142740227-142740315;142740314-142740315	142740192-142740227;142740192-142740227;142740228-142740314;142740315-142740427	;;;	;;;	(142740228, 142740314)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/34_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#U2SURP
GTPBP3	ENSG00000130299	ENSG00000130299:17449567-17449835:source	0.241812273669;-0.241812273669	0.804121291337;0.804121291337	0.724;0.276	0.972;0.028	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr19	+	17449835-17449932;17449835-17449836	17449567-17449835;17449836-17449931;17449932-17449970	;;	;;	(17449836, 17449931)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/20_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#GTPBP3
SMG1	ENSG00000157106	ENSG00000157106:18882123-18882210:target	-0.223944274539;0.223944274539	0.754814516221;0.754814516221	0.970;0.030	0.727;0.273	s|1e1.1o1|i	False	False	False	1	2	1	chr16	-	18882033-18882123;18882122-18882123	18881932-18882033;18882034-18882122;18882123-18882210	;;	;;	(18882034, 18882122)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/32_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#SMG1
TBC1D1	ENSG00000065882	ENSG00000065882:37903624-37904133:source	-7.06766999315e-06;-0.360719058606;0.362208108488	3.17044408963e-08;0.929035384756;0.929990576445	0.026;0.587;0.406	0.025;0.221;0.773	s|1e3.2o2|2e1.1o1|2e2.1o2	True	False	True	3	4	0	chr4	+	37904016-38022298;37904133-37953627;37904133-38016130	37903624-37904133;37953627-37954433;38016130-38016594;38022212-38022485	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/3_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#TBC1D1
TBC1D1	ENSG00000065882	ENSG00000065882:38016130-38016594:target	0.521690204741;-0.521876900065;9.13426244261e-07	0.999567327477;0.999606881317;2.76795644104e-08	0.365;0.628;0.026	0.874;0.119;0.026	t|1e1.2o2|1e2.1o1|1e3.1o1|2e0	False	True	True	3	4	1	chr4	+	37904133-38016130;37979150-38016130;37987950-38016130	37903624-37904133;37978931-37979150;37987940-37987950;38016130-38016594	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/3_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#TBC1D1
ASCC1	ENSG00000138303	ENSG00000138303:73856278-73857208:source	0.000649493999766;0.242502893253;-0.0404871978809;-0.12635837887	0.000205671295718;0.693938963713;0.104063857722;0.307158814335	0.031;0.565;0.217;0.193	0.059;0.873;0.062;0.028	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o2	False	False	True	4	5	1	chr10	-	73857208-73892815;73857208-73887840;73857208-73862608;73857208-73862092	73856278-73857208;73862092-73862170;73862608-73862725;73887840-73887925;73892815-73894221	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/25_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#ASCC1
SMIM19	ENSG00000176209	ENSG00000176209:42401571-42401749:target	4.30420628992e-06;-0.205915388846;0.255052084554;0.000242447206162	1.07729899789e-09;0.611590376905;0.852207979057;0.00512055504602	0.025;0.650;0.050;0.296	0.025;0.392;0.305;0.299	t|1e0|2e1.1o1|2e2.1o1|2e3.1o2|2e3.2o2	True	True	True	4	4	0	chr8	+	42396342-42401612;42396848-42401612;42397298-42401612;42397516-42401612	42396298-42396342;42396741-42396848;42396936-42397516;42396936-42397516;42401571-42401749	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/41_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#SMIM19
BABAM1	ENSG00000105393	ENSG00000105393:17379494-17379747:target	9.24579249399e-05;-0.103635452356;1.22567890234e-06;1.22567890234e-06;-0.00362420105903;-4.57786393145e-05;0.222788135822	1.12101789913e-07;0.318824200781;4.93581278089e-10;4.93581278089e-10;0.00708315207564;6.88060606794e-09;0.743471055558	0.025;0.332;0.025;0.025;0.641;0.028;0.025	0.030;0.138;0.025;0.025;0.588;0.025;0.243	t|1e0|2e1.1o2|2e1.2o2|2e2.1o1|3e1.1o2|3e1.2o2|4e1.2o2|i	True	True	True	6	3	1	chr19	+	17378325-17379565;17378336-17379565;17379473-17379565;17378325-17379603;17378336-17379603;17378336-17379611;17379493-17379494	17378159-17378336;17378159-17378336;17378159-17378336;17378159-17378336;17378159-17378336;17379368-17379473;17379474-17379493;17379494-17379747	;;;;;;;	;;;;;;;	(17379474, 17379493)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/10_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#BABAM1
KCTD10	ENSG00000110906	ENSG00000110906:109895797-109895989:source	1.54488550435e-06;0.389950978055;1.54488550435e-06;-0.379428056413;1.54488550435e-06;1.54488550435e-06;1.54488550435e-06;-8.51470516979e-05	4.61152990723e-09;0.997502514862;4.61152990723e-09;0.990074512944;4.61152990723e-09;4.61152990723e-09;4.61152990723e-09;1.76857664575e-07	0.025;0.030;0.025;0.945;0.025;0.025;0.025;0.030	0.025;0.410;0.025;0.575;0.025;0.025;0.025;0.025	t|1e2.1o1|2e2.1o1|3e1.1o2|3e2.1o1|3e3.1o2|3e4.1o1|3e5.1o1|4e2.1o1	True	True	True	8	6	0	chr12	-	109895989-109898441;109895886-109898441;109895883-109907320;109895883-109898441;109895883-109898153;109895883-109896730;109895883-109896654;109895853-109898441	109895797-109895989;109896654-109896676;109896730-109897434;109898131-109898200;109898441-109898610;109898441-109898610;109898441-109898610;109898441-109898610;109906867-109909182	;;;;;;;;	;;;;;;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/12_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#KCTD10
KCTD10	ENSG00000110906	ENSG00000110906:109898441-109898610:target	3.39736674296e-06;0.407067651522;-0.395698746898;-9.36321327293e-05;3.39736674296e-06	1.07803011829e-08;0.998377914768;0.993276153258;2.12178765736e-07;1.07803011829e-08	0.025;0.030;0.946;0.031;0.025	0.025;0.427;0.560;0.025;0.025	s|1e1.1o4|1e1.2o4|1e1.3o4|1e1.4o4|1e2.2o2	False	True	True	5	3	0	chr12	-	109895989-109898441;109895886-109898441;109895883-109898441;109895853-109898441;109895487-109898441	109895435-109895780;109895797-109895989;109895797-109895989;109895797-109895989;109895797-109895989;109898441-109898610	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/12_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#KCTD10
GAK	ENSG00000178950	ENSG00000178950:844724-845461:source	8.29269221856e-06;0.228964543866;-0.0234395087799;-0.102183266259	9.17987804375e-09;0.831553776739;0.00576561725338;0.0406504675847	0.025;0.729;0.130;0.139	0.026;0.959;0.035;0.025	t|1e0|2e1.1o1|2e2.2o2|3e2.2o2|i	True	True	True	3	3	1	chr4	-	844872-853394;844872-845538;844805-845538;845461-845462	844724-845461;845462-845537;845538-847616;845538-847616;853394-853510	;;;;	;;;;	(845462, 845537)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/42_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#GAK
MMAB	ENSG00000139428	ENSG00000139428:109999225-109999322:target	-0.00791789781037;-0.0789872680506;0.323393053687	0.0159797517013;0.229854268217;0.923685903155	0.278;0.674;0.048	0.184;0.446;0.370	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr12	-	109999134-109999225;109998909-109999225;109999224-109999225	109998845-109998909;109999048-109999134;109999135-109999224;109999225-109999322	;;;	;;;	(109999135, 109999224)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/26_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#MMAB
MAPK12	ENSG00000188130	ENSG00000188130:50686319-50686574:source	-0.203047017923;0.203047017923	0.600003482935;0.600003482935	0.837;0.163	0.565;0.435	t|1e1.1o1|i	False	False	False	1	2	1	chr22	-	50686574-50686654;50686574-50686575	50686319-50686574;50686575-50686653;50686654-50686721	;;	;;	(50686575, 50686653)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/44_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#MAPK12
GALK2	ENSG00000156958	ENSG00000156958:49462213-49462572:source	-0.00169660933627;-1.02492917917e-05;-1.02492917917e-05;-1.02492917917e-05;-0.057623494286;0.22280142909	0.00164059153463;6.40911256723e-07;6.40911256723e-07;6.40911256723e-07;0.16934366774;0.719307555298	0.117;0.026;0.026;0.026;0.860;0.026	0.077;0.026;0.026;0.026;0.658;0.252	s|1e4.1o1|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1|i	True	True	True	5	5	1	chr15	+	49462555-49493359;49462572-49477811;49462572-49486108;49462572-49487282;49462572-49493359;49462572-49462573	49462213-49462572;49462573-49462674;49477811-49477871;49486108-49486407;49487282-49487411;49493359-49493447;49493359-49493447	;;;;;;	;;;;;;	(49462573, 49462674)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/32_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#GALK2
CDC25B	ENSG00000101224	ENSG00000101224:3783377-3783455:source	0.000768786845135;0.511142773875;-0.56104973528	0.000212000995622;0.980182814094;0.992839142552	0.030;0.151;0.834	0.061;0.656;0.284	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr20	+	3783451-3783557;3783455-3783557;3783455-3783456	3783377-3783455;3783456-3783556;3783557-3783619;3783557-3783619	;;;	;;;	(3783456, 3783556)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/9_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#CDC25B
CDIP1	ENSG00000089486	ENSG00000089486:4564576-4565110:source	0.240549425178;-0.253259742518;8.00535462711e-06;8.00535462711e-06	0.724609208583;0.765603209576;1.96773520559e-07;1.96773520559e-07	0.619;0.370;0.026;0.026	0.905;0.082;0.026;0.026	t|1e0|2e0|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1	False	True	True	4	5	0	chr16	-	4564665-4588703;4564665-4588326;4564665-4586441;4564665-4572418	4564576-4565110;4572418-4572526;4586441-4586769;4588326-4588471;4588703-4588829	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/7_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#CDIP1
PITPNM1	ENSG00000110697	ENSG00000110697:67261159-67261308:source	0.218961037841;-0.218961037841	0.795501898166;0.795501898166	0.748;0.252	0.963;0.037	t|1e1.1o1|i	False	False	False	1	2	1	chr11	-	67261308-67261393;67261308-67261309	67261159-67261308;67261309-67261392;67261393-67261541	;;	;;	(67261309, 67261392)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/11_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#PITPNM1
