#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th1_e_A E(PSI)	Th17_e_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
HAUS8	ENSG00000131351	ENSG00000131351:17170807-17171052:source	-0.00054108404327;0.211795946784;-0.145903061862	6.45143875975e-06;0.675564790415;0.4827906144	0.052;0.663;0.284	0.029;0.930;0.059	t|1e0|2e1.1o1|2e2.1o1|3e2.1o1	True	True	True	3	3	0	chr19	-	17170902-17179841;17170902-17173508;17170899-17173508	17170807-17171052;17173508-17173589;17173508-17173589;17179841-17179909	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/12_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#HAUS8
ENSG00000215621	ENSG00000215621	ENSG00000215621:79781085-79781187:target	-0.206829667534;0.206829667534	0.710956844286;0.710956844286	0.306;0.694	0.096;0.904	s|1e1.1o1|i	False	False	False	1	2	1	chr17	-	79780783-79781085;79781084-79781085	79780293-79780783;79780784-79781084;79781085-79781187	;;	;;	(79780784, 79781084)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/33_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ENSG00000215621
STX17	ENSG00000136874	ENSG00000136874:102722199-102722314:source	-0.297125074794;0.297125074794	0.854330016431;0.854330016431	0.951;0.049	0.634;0.366	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr9	+	102722314-102722387;102722314-102722315	102722199-102722314;102722315-102722386;102722387-102722437	;;	;;	(102722315, 102722386)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/14_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#STX17
PPIL2	ENSG00000100023	ENSG00000100023:22049683-22049785:source	-2.91461274494e-05;0.000169091916849;-9.30068508328e-06;6.49189458073e-08;-0.00267033204648;-0.145505986379;0.206465555001	9.49508021099e-09;1.45548784432e-08;1.53832413866e-11;2.16506199107e-13;0.00178778719594;0.462887888194;0.671996892217	0.035;0.026;0.026;0.025;0.268;0.339;0.328	0.033;0.036;0.025;0.025;0.213;0.142;0.572	s|1e2.1o2|1e2.2o2|2e1.1o2|2e1.2o2|2e2.1o2|2e2.2o2|i	True	True	True	6	3	1	chr22	+	22049781-22051036;22049781-22051174;22049785-22050156;22049785-22050320;22049785-22051036;22049785-22051174;22049785-22049786	22049683-22049785;22049786-22050155;22050156-22050712;22050156-22050712;22051036-22054304;22051036-22054304;22051036-22054304;22051036-22054304	;;;;;;;	;;;;;;;	(22049786, 22050155)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/4_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PPIL2
FARSA	ENSG00000179115	ENSG00000179115:13041037-13041155:source	2.29174770876e-08;-0.230866930122;0.228385712413	1.28011997313e-17;0.887243333364;0.875786499449	0.025;0.975;0.025	0.025;0.750;0.248	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr19	-	13041155-13044364;13041155-13041243;13041155-13041156	13041037-13041155;13041156-13041242;13041243-13041341;13044364-13044529	;;;	;;;	(13041156, 13041242)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/27_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#FARSA
TTI2	ENSG00000129696	ENSG00000129696:33367264-33367450:target	-0.247203538244;0.247203538244	0.775056487251;0.775056487251	0.974;0.026	0.727;0.273	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr8	-	33364839-33367264;33361453-33367264	33361266-33361453;33364747-33364839;33367264-33367450	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/12_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TTI2
GATC	ENSG00000257218	ENSG00000257218:120894879-120894982:target	0.253861274212;-0.253861274212	0.834154849304;0.834154849304	0.718;0.282	0.972;0.028	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr12	+	120884632-120894879;120892833-120894879	120884380-120884632;120892736-120892833;120894879-120894982	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/34_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GATC
AFTPH	ENSG00000119844	ENSG00000119844:64812556-64812679:source	0.282652650169;-0.282652650169	0.908414741317;0.908414741317	0.402;0.598	0.684;0.316	s|1e0|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr2	+	64812679-64819019;64812679-64819022	64812556-64812679;64819019-64820139;64819019-64820139	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/10_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#AFTPH
U2SURP	ENSG00000163714	ENSG00000163714:142740315-142740427:target	0.252862233983;-0.250550983456;-1.98679049299e-06	0.672968660667;0.665497877419;1.56683951673e-07	0.180;0.814;0.026	0.498;0.496;0.026	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr3	+	142740224-142740315;142740227-142740315;142740314-142740315	142740192-142740227;142740192-142740227;142740228-142740314;142740315-142740427	;;;	;;;	(142740228, 142740314)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/21_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#U2SURP
U2SURP	ENSG00000163714	ENSG00000163714:142740192-142740227:source	0.229159348822;-0.273577851665;0.000166847153742	0.633503018271;0.726259253787;3.72892799924e-06	0.180;0.813;0.026	0.480;0.487;0.037	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr3	+	142740224-142740315;142740227-142740315;142740227-142740228	142740192-142740227;142740228-142740314;142740315-142740427;142740315-142740427	;;;	;;;	(142740228, 142740314)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/21_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#U2SURP
SPNS3	ENSG00000182557	ENSG00000182557:4389523-4389621:source	-0.253427320185;0.253427320185	0.752994801813;0.752994801813	0.631;0.369	0.340;0.660	s|1e1.1o1|i	False	False	False	1	2	1	chr17	+	4389621-4389707;4389621-4389622	4389523-4389621;4389622-4389706;4389707-4389878	;;	;;	(4389622, 4389706)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/28_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SPNS3
B4GALT3	ENSG00000158850	ENSG00000158850:161146224-161146369:source	0.208767536376;0.00041444079809;-0.144954680503;0.00040380841757;1.10515276094e-05;-0.0458121193624	0.568370526614;6.59336499271e-05;0.375642798405;0.000672330332502;5.67854055572e-07;0.133789670729	0.417;0.025;0.198;0.091;0.025;0.286	0.731;0.051;0.026;0.105;0.026;0.104	t|1e1.1o1|1e2.1o2|1e2.2o2|2e1.1o1|2e3.1o1|i	True	True	True	5	4	1	chr1	-	161146369-161147213;161146369-161146848;161146369-161146702;161146298-161147213;161146298-161146403;161146369-161146370	161146224-161146369;161146370-161146402;161146403-161146527;161146702-161147210;161146702-161147210;161147213-161147287;161147213-161147287	;;;;;;	;;;;;;	(161146370, 161146402)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/20_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#B4GALT3
ZNF780A	ENSG00000197782	ENSG00000197782:40589018-40589144:target	-0.290863288802;0.290863288802	0.890433362694;0.890433362694	0.355;0.645	0.054;0.946	s|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr19	-	40587824-40589018;40587821-40589018	40587726-40587824;40587726-40587824;40589018-40589144	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/31_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ZNF780A
MAN2C1	ENSG00000140400	ENSG00000140400:75652244-75652402:source	-0.32558638432;0.32558638432	0.898712658532;0.898712658532	0.920;0.080	0.587;0.413	t|1e0|2e0|2e1.2o2|3e0|i	False	True	False	1	2	1	chr15	-	75652329-75652431;75652402-75652403	75652244-75652402;75652403-75652430;75652431-75652864	;;	;;	(75652403, 75652430)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/16_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#MAN2C1
MAN2C1	ENSG00000140400	ENSG00000140400:75654983-75655520:source	-0.00472554828293;-0.0669049015515;2.12498330841e-05;0.225454641271	0.00136361503661;0.199443821599;3.77697777933e-05;0.680670884316	0.104;0.680;0.063;0.153	0.035;0.474;0.064;0.431	t|1e0|2e0|3e1.4o4|3e2.3o4|3e3.1o1|i	False	True	True	3	4	1	chr15	-	75655089-75656829;75655089-75656340;75655089-75655551;75655520-75655521	75654983-75655520;75655521-75655550;75655551-75655631;75656095-75656475;75656829-75657006	;;;;	;;;;	(75655521, 75655550)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/16_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#MAN2C1
CBR4	ENSG00000145439	ENSG00000145439:169922320-169923356:target	-0.269904871852;0.208458094857;0.000234288424313	0.882436045582;0.665091448846;1.04749881398e-05	0.292;0.699;0.026	0.026;0.952;0.042	s|1e1.1o1|1e2.1o1|1e3.1o1|2e0|3e0	True	False	True	3	4	1	chr4	-	169919436-169923222;169911479-169923222;169815916-169923222	169815721-169815916;169908741-169911479;169919353-169919436;169922320-169923356	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/17_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#CBR4
DPEP2	ENSG00000167261	ENSG00000167261:68021297-68021663:source	-0.255215808823;0.255215808823	0.865425069815;0.865425069815	0.957;0.043	0.703;0.297	t|1e1.1o1|i	False	False	False	1	2	1	chr16	-	68021663-68021755;68021663-68021664	68021297-68021663;68021664-68021754;68021755-68021960	;;	;;	(68021664, 68021754)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/23_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#DPEP2
CC2D1A	ENSG00000132024	ENSG00000132024:14031370-14031481:target	-3.8980059778e-06;0.220427498283;-0.388598185459;-3.8980059778e-06;0.0305056355726	2.61561660833e-08;0.71406306671;0.981401506829;2.61561660833e-08;0.0447133466243	0.026;0.069;0.889;0.026;0.037	0.025;0.324;0.507;0.025;0.162	t|1e1.1o1|1e2.1o3|1e2.2o3|2e2.1o3|2e2.2o3	True	True	True	5	3	1	chr19	+	14030015-14031370;14030752-14031370;14030764-14031370;14030752-14031373;14030764-14031373	14029943-14030015;14030507-14031194;14030507-14031194;14030507-14031194;14030507-14031194;14031370-14031481	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/13_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#CC2D1A
ALDOC	ENSG00000109107	ENSG00000109107:26902439-26902932:source	0.241677597223;1.51703775334e-05;-0.264165120627;1.51703775334e-05	0.761088342121;2.14493922752e-07;0.826147207287;2.14493922752e-07	0.608;0.025;0.387;0.025	0.885;0.026;0.100;0.026	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1|3e1.1o1	True	True	True	4	4	0	chr17	-	26902562-26903819;26902562-26903298;26902562-26902983;26902514-26903819	26902439-26902932;26902983-26903038;26903298-26903442;26903819-26904282;26903819-26904282	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/7_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ALDOC
GOLGA8A	ENSG00000175265	ENSG00000175265:34729599-34729667:target	0.31824085847;-0.31824085847	0.950439676949;0.950439676949	0.652;0.348	0.968;0.032	s|1e1.1o1|1e2.1o2	False	False	True	2	3	1	chr15	-	34727672-34729599;34699936-34729599	34699725-34699936;34727584-34727672;34729599-34729667	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/26_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GOLGA8A
EIF4G3	ENSG00000075151	ENSG00000075151:21307541-21307720:source	0.208486421283;-0.297034862285;0.000398982947018;1.44313603685e-05	0.65928140232;0.951833652619;5.09676790903e-05;6.14526442789e-07	0.672;0.318;0.026;0.026	0.936;0.027;0.050;0.027	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr1	-	21307720-21329206;21307720-21327692;21307720-21324094;21307720-21308881	21307541-21307720;21308881-21308938;21324094-21324126;21327692-21327817;21329206-21329301	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/3_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#EIF4G3
CCDC92	ENSG00000119242	ENSG00000119242:124427894-124428130:source	-7.86634064895e-06;-0.229058534137;-7.86634064895e-06;0.240363630381	2.52605228816e-08;0.682274098978;2.52605228816e-08;0.71113958427	0.026;0.566;0.026;0.423	0.025;0.282;0.025;0.713	t|1e1.1o1|2e0|3e1.1o1|3e2.1o1|3e3.1o2	True	True	True	4	4	1	chr12	-	124428130-124457076;124428040-124457076;124428040-124440831;124428040-124428819	124427894-124428130;124428817-124428916;124440831-124440991;124457076-124457378;124457076-124457378	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/9_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#CCDC92
FANCA	ENSG00000187741	ENSG00000187741:89807212-89807274:target	-0.355517388399;0.355517388399	0.975795324307;0.975795324307	0.830;0.170	0.481;0.519	s|1e1.1o2|i	False	False	False	1	2	1	chr16	-	89806507-89807212;89807211-89807212	89806402-89806507;89806508-89807211;89807212-89807274	;;	;;	(89806508, 89807211)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/29_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#FANCA
FANCA	ENSG00000187741	ENSG00000187741:89806402-89806507:target	-0.216728384995;5.20016165292e-07;0.215277462191	0.709207941198;6.80129442793e-13;0.704597847536	0.643;0.025;0.353	0.400;0.025;0.596	s|1e1.2o2|1e2.1o1|i	False	False	True	2	3	1	chr16	-	89805961-89806402;89805674-89806402;89806401-89806402	89805424-89805674;89805771-89806166;89806167-89806401;89806402-89806507	;;;	;;;	(89806167, 89806401)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/29_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#FANCA
GOSR1	ENSG00000108587	ENSG00000108587:28811232-28811319:target	0.420864750825;-0.415526743737;-2.42377956253e-05	0.959674897045;0.956315301968;1.0835337706e-06	0.397;0.592;0.028	0.817;0.176;0.026	t|1e1.1o3|1e1.2o3|1e2.1o1	True	False	True	3	3	0	chr17	+	28808275-28811232;28808281-28811232;28810074-28811232	28807874-28808360;28807874-28808360;28809918-28810074;28811232-28811319	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/7_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GOSR1
GOSR1	ENSG00000108587	ENSG00000108587:28807874-28808360:source	0.412187323475;-2.4317179857e-05;-0.406717280609	0.951288319351;1.11203115684e-06;0.947366720799	0.400;0.028;0.589	0.815;0.026;0.179	s|1e2.1o1|2e1.1o1|2e2.1o1|3e0	True	True	True	3	3	0	chr17	+	28808275-28811232;28808281-28809918;28808281-28811232	28807874-28808360;28809918-28810074;28811232-28811319;28811232-28811319	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/7_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GOSR1
SLC39A4	ENSG00000147804	ENSG00000147804:145635779-145638050:source	0.277347990148;-0.277347990148	0.80117027984;0.80117027984	0.589;0.411	0.897;0.103	t|1e1.1o1|i	False	False	False	1	2	1	chr8	-	145638050-145638143;145638050-145638051	145635779-145638050;145638051-145638142;145638143-145638330	;;	;;	(145638051, 145638142)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/18_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SLC39A4
DEXI	ENSG00000182108	ENSG00000182108:11023074-11023416:source	-0.59451419997;-1.68047144388e-05;0.60851390548	0.999999999452;5.75688715105e-13;0.999999999908	0.717;0.026;0.262	0.137;0.025;0.855	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr16	-	11023416-11035426;11023416-11027701;11023416-11023417	11023074-11023416;11023417-11027700;11027701-11027861;11035426-11036317	;;;	;;;	(11023417, 11027700)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/28_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#DEXI
TROAP	ENSG00000135451	ENSG00000135451:49717628-49717820:source	1.39958594328e-06;-0.149597881592;-0.154282129829;0.41894246946	3.24420534759e-10;0.382439313159;0.486127832009;0.991963250214	0.025;0.199;0.506;0.292	0.025;0.030;0.272;0.701	s|1e2.2o2|2e1.1o3|2e1.3o3|2e2.2o2	True	True	True	4	3	0	chr12	+	49717729-49719284;49717820-49717938;49717820-49718014;49717820-49719284	49717628-49717820;49717938-49718199;49717938-49718199;49719236-49719441;49719236-49719441	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/14_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TROAP
TPR	ENSG00000047410	ENSG00000047410:186325418-186325670:source	-0.225514670309;0.225514670309	0.747261962248;0.747261962248	0.854;0.146	0.607;0.393	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chr1	-	186325581-186326529;186325670-186325671	186325418-186325670;186325671-186326528;186326529-186326755	;;	;;	(186325671, 186326528)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/2_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TPR
TPR	ENSG00000047410	ENSG00000047410:186292818-186293002:source	0.480913397337;-0.00115844012916;-0.0142190559584;-0.354759294547	0.999999961977;5.71508707492e-11;6.53278729369e-08;0.999850871366	0.496;0.054;0.078;0.373	0.965;0.025;0.025;0.027	t|1e0|1e1.1o2|1e2.1o1|2e3.1o1|i	False	True	True	3	4	1	chr1	-	186293002-186294896;186293002-186293102;186292961-186293045;186293002-186293003	186292818-186293002;186293003-186293044;186293045-186293055;186293102-186293112;186294651-186294986	;;;;	;;;;	(186293003, 186293044)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/2_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TPR
TARS2	ENSG00000143374	ENSG00000143374:150464466-150464965:source	-0.0130829671795;-0.115554480126;0.274419509578	0.0354869313763;0.299397344562;0.766302263678	0.680;0.199;0.120	0.551;0.026;0.442	s|1e1.1o1|1e2.2o2|1e3.1o1	False	False	True	3	4	1	chr1	+	150464965-150468958;150464965-150469286;150464965-150470006	150464466-150464965;150468958-150469104;150469284-150469384;150470006-150470223	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/17_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TARS2
TARS2	ENSG00000143374	ENSG00000143374:150470006-150470223:target	-0.000178941623757;0.397630837775;-0.361626841737	3.22206130427e-06;0.98407233205;0.946014829386	0.038;0.081;0.885	0.026;0.471;0.522	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr1	+	150463987-150470006;150464965-150470006;150469384-150470006	150463870-150463987;150464466-150464965;150469284-150469384;150470006-150470223	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/17_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TARS2
MAPK11	ENSG00000185386	ENSG00000185386:50705556-50705603:source	-0.305374751172;-7.75799091221e-05;0.321635031571	0.922285299227;1.39502434332e-05;0.97506372031	0.961;0.032;0.029	0.648;0.025;0.346	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr22	-	50705603-50705686;50705603-50705682;50705603-50705604	50705556-50705603;50705604-50705681;50705682-50705715;50705682-50705715	;;;	;;;	(50705604, 50705681)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/29_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#MAPK11
SIRT6	ENSG00000077463	ENSG00000077463:4182471-4182601:target	-0.400032383947;0.400032383947	0.986935013572;0.986935013572	0.968;0.032	0.576;0.424	s|1e1.1o1|1e2.2o2	False	False	True	2	3	0	chr19	-	4180906-4182471;4179283-4182471	4179101-4179500;4180609-4180906;4182471-4182601	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/3_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SIRT6
SIRT6	ENSG00000077463	ENSG00000077463:4179101-4179500:source	0.22492618029;-0.22492618029	0.758162606556;0.758162606556	0.026;0.974	0.247;0.753	t|1e0|2e1.1o1|2e2.1o2	False	True	True	2	3	0	chr19	-	4179283-4182471;4179283-4180779	4179101-4179500;4180609-4180906;4182471-4182601	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/3_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SIRT6
CENPV	ENSG00000166582	ENSG00000166582:16252816-16253343:target	0.592602234021;-0.592602234021	0.997639629911;0.997639629911	0.194;0.806	0.773;0.227	s|1e1.1o1|1e2.1o1|2e0|3e0	True	False	True	2	3	0	chr17	-	16252647-16253245;16251999-16253245	16251930-16251999;16252454-16252647;16252816-16253343	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/23_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#CENPV
GPR137	ENSG00000173264	ENSG00000173264:64054437-64054486:source	-0.00999970552305;-1.06440992586e-05;-0.00627471947621;0.225372623418;-0.00167854752004	0.0247916043729;1.8055064133e-07;0.00493393387376;0.783826323618;0.00198592640007	0.729;0.026;0.112;0.026;0.147	0.620;0.025;0.029;0.249;0.106	s|1e0|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o2|2e5.1o2	True	False	True	5	6	1	chr11	+	64054486-64055193;64054486-64055382;64054486-64055467;64054486-64055537;64054486-64055812	64054437-64054486;64055193-64055286;64055382-64055418;64055467-64055485;64055537-64055686;64055812-64055940	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/26_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GPR137
GPR137	ENSG00000173264	ENSG00000173264:64055382-64055418:source	0.240522190151;0.000575751655619;-0.338342236229	0.620368402642;0.000120567079941;0.811615995874	0.308;0.027;0.682	0.648;0.058;0.296	s|1e1.1o2|1e2.1o2|i	False	False	True	2	3	1	chr11	+	64055418-64055537;64055418-64055812;64055418-64055419	64055382-64055418;64055419-64055466;64055537-64055686;64055812-64055940	;;;	;;;	(64055419, 64055466)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/26_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GPR137
PQBP1	ENSG00000102103	ENSG00000102103:48755195-48755297:source	-0.221471211186;0.221471211186	0.752027299272;0.752027299272	0.328;0.672	0.092;0.908	s|1e1.1o2|i	False	False	False	1	2	1	chrX	+	48755297-48755775;48755297-48755298	48755195-48755297;48755298-48755323;48755775-48755859	;;	;;	(48755298, 48755323)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/5_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PQBP1
SLC35A2	ENSG00000102100	ENSG00000102100:48763473-48763820:target	0.269529970929;-0.269529970929	0.667479525102;0.667479525102	0.349;0.651	0.708;0.292	s|1e1.1o1|1e2.1o1|2e0	True	False	True	2	3	0	chrX	-	48762759-48763669;48762169-48763669	48760889-48762169;48762443-48762759;48763473-48763820	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/5_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SLC35A2
IRAK4	ENSG00000198001	ENSG00000198001:44165983-44166165:target	1.40780082872e-05;-0.31243658035;0.305424562067	1.03750558321e-07;0.934349347474;0.917775570835	0.025;0.387;0.609	0.026;0.074;0.918	t|1e1.1o1|1e2.1o2|1e3.2o2	False	False	True	3	4	0	chr12	+	44152819-44165983;44162075-44165983;44165168-44165983	44152747-44152819;44161906-44162395;44165023-44165168;44165983-44166165	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/31_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#IRAK4
IRAK4	ENSG00000198001	ENSG00000198001:44161906-44162395:source	0.00403984493773;0.284083476167;-0.436650211913	0.00664935753082;0.730251991959;0.981020655881	0.102;0.355;0.543	0.182;0.705;0.112	s|1e1.1o1|1e2.1o1|1e3.1o1|2e0	True	False	True	3	4	0	chr12	+	44162075-44164841;44162075-44165023;44162075-44165983	44161906-44162395;44164841-44164907;44165023-44165168;44165983-44166165	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/31_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#IRAK4
EPS15L1	ENSG00000127527	ENSG00000127527:16472390-16472795:source	-0.29822173583;0.29822173583	0.761302242273;0.761302242273	0.624;0.376	0.270;0.730	t|1e1.1o1|1e2.1o1|2e0	False	True	True	2	3	0	chr19	-	16472795-16495940;16472795-16487933	16472390-16472795;16487933-16488065;16495940-16496022	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/12_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#EPS15L1
CUL9	ENSG00000112659	ENSG00000112659:43170847-43170942:source	-0.321477038814;0.321477038814	0.983841017248;0.983841017248	0.973;0.027	0.660;0.340	s|1e1.2o2|i	False	False	False	1	2	1	chr6	+	43170942-43171155;43170942-43170943	43170847-43170942;43170943-43171010;43171011-43171330	;;	;;	(43170943, 43171010)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/8_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#CUL9
AC005154.6	ENSG00000196295	ENSG00000196295:30617520-30617707:source	0.513470037642;-0.513470037642	0.991042012707;0.991042012707	0.414;0.586	0.917;0.083	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr7	-	30617707-30618847;30617707-30618622	30617520-30617707;30618622-30618744;30618847-30618930	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/30_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#AC005154.6
RFX5	ENSG00000143390	ENSG00000143390:151318898-151319082:source	-0.000202987238755;-0.29732632124;2.1304166213e-05;0.261560241316	0.000506376292831;0.945443249815;8.24937053333e-07;0.781098235906	0.192;0.331;0.036;0.445	0.185;0.040;0.036;0.738	t|1e0|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr1	-	151319082-151319687;151319082-151319627;151319082-151319416;151319082-151319231	151318898-151319082;151319231-151319348;151319416-151319497;151319627-151319682;151319687-151319833	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/17_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RFX5
TRIP4	ENSG00000103671	ENSG00000103671:64710740-64710927:target	0.37867809872;-0.37867809872	0.95795433904;0.95795433904	0.048;0.952	0.425;0.575	t|1e1.3o3|1e2.1o1	False	False	True	2	3	0	chr15	+	64702027-64710740;64706410-64710740	64701917-64702027;64706284-64706410;64710740-64710927	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/6_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TRIP4
