#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th2_p_A E(PSI)	Th2_e_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
LRRC28	ENSG00000168904	ENSG00000168904:99901201-99901716:source	-0.340528855757;0.340528855757	0.910657985414;0.910657985414	0.905;0.095	0.555;0.445	s|1e0|2e0|2e1.1o1|2e2.1o1	True	False	True	2	3	0	chr15	+	99901716-99903311;99901716-99926235	99901201-99901716;99903311-99903383;99926235-99927280	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/26_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#LRRC28
LRRC28	ENSG00000168904	ENSG00000168904:99926235-99927280:target	-2.0591378925e-06;-2.0591378925e-06;0.235529016707;-0.224282223336;-2.0591378925e-06	9.70626470434e-09;9.70626470434e-09;0.7703553236;0.727902958465;9.70626470434e-09	0.025;0.025;0.063;0.925;0.025	0.025;0.025;0.319;0.671;0.025	t|1e1.2o3|1e2.1o1|1e3.2o2|1e4.2o3|1e5.1o1	False	False	True	5	6	0	chr15	+	99796330-99926235;99816821-99926235;99901716-99926235;99903470-99926235;99924986-99926235	99796103-99796561;99816781-99816821;99901201-99901716;99903430-99903598;99924499-99924986;99926235-99927280	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/26_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#LRRC28
DCTN5	ENSG00000166847	ENSG00000166847:23677789-23681195:target	-0.000186094386387;-0.112859158111;0.204000427422;-1.70664743501e-05	9.52917974636e-08;0.325255452441;0.682336297401;5.00191350992e-10	0.038;0.911;0.035;0.026	0.027;0.736;0.242;0.025	t|1e0|2e1.3o4|3e1.3o4|4e2.3o5|5e2.3o5	True	True	True	4	3	1	chr16	+	23677049-23678338;23677049-23678368;23678894-23680764;23678894-23680794	23676947-23677338;23676947-23677338;23677789-23681195	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/24_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#DCTN5
SRRT	ENSG00000087087	ENSG00000087087:100480341-100480711:target	0.318036159042;-0.318036159042	0.918930573049;0.918930573049	0.093;0.907	0.415;0.585	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chr7	+	100479862-100480386;100480340-100480341	100479674-100479862;100479863-100480340;100480341-100480711	;;	;;	(100479863, 100480340)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/4_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SRRT
SPSB3	ENSG00000162032	ENSG00000162032:1831043-1831517:target	0.306283344489;1.0522640302e-07;-0.306655160994	0.921370483592;2.66575352799e-11;0.923388421111	0.346;0.026;0.639	0.652;0.026;0.333	s|1e1.1o1|2e1.1o1|3e0|i	True	True	False	2	2	1	chr16	-	1828613-1831359;1828613-1831194;1831042-1831043	1828436-1828613;1828436-1828613;1828614-1831042;1831043-1831517	;;;	;;;	(1828614, 1831042)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/22_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SPSB3
NFYA	ENSG00000001167	ENSG00000001167:41046768-41046903:source	0.235802789904;-0.235802789904	0.732790965225;0.732790965225	0.032;0.968	0.298;0.702	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr6	+	41046903-41048550;41046903-41051785	41046768-41046903;41048550-41048636;41051785-41051931	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/0_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#NFYA
SNX14	ENSG00000135317	ENSG00000135317:86281855-86281933:target	0.301434609225;-0.000538138517062;-0.230369685751	0.90181560745;4.56246249324e-06;0.735892962922	0.566;0.051;0.383	0.872;0.025;0.123	s|1e1.2o2|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr6	-	86277295-86281855;86275137-86281855;86267778-86281855	86267694-86267778;86275050-86275137;86277252-86278201;86281855-86281933	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/16_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SNX14
ARAP2	ENSG00000047365	ENSG00000047365:36075311-36075457:target	-0.204374512937;0.204374512937	0.674825702444;0.674825702444	0.969;0.031	0.741;0.259	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr4	-	36069900-36075311;36059765-36075311	36059592-36059765;36067620-36069900;36075311-36075457	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/1_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#ARAP2
ZNF362	ENSG00000160094	ENSG00000160094:33722146-33722255:source	-0.324044104678;0.324044104678	0.923648031669;0.923648031669	0.361;0.639	0.033;0.967	s|1e1.1o2|1e2.1o1	False	False	True	2	3	0	chr1	+	33722255-33736088;33722255-33741701	33722146-33722255;33736088-33736213;33741701-33741764	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/22_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#ZNF362
ANKHD1	ENSG00000131503	ENSG00000131503:139884354-139884551:target	0.216166236484;-0.216166236484	0.763219984295;0.763219984295	0.029;0.971	0.251;0.749	t|1e0|2e1.1o1|2e2.1o1	False	True	True	2	3	0	chr5	+	139866645-139884406;139876863-139884406	139866152-139866645;139876235-139876863;139884354-139884551	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/14_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#ANKHD1
ANKHD1	ENSG00000131503	ENSG00000131503:139866152-139866645:source	-0.288342658963;0.288342658963	0.950597776908;0.950597776908	0.971;0.029	0.687;0.313	s|1e1.1o1|1e2.2o2	False	False	True	2	3	0	chr5	+	139866645-139876105;139866645-139884406	139866152-139866645;139876105-139876132;139884354-139884551	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/14_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#ANKHD1
NCOR2	ENSG00000196498	ENSG00000196498:124904503-124904601:target	-0.332710261558;0.332710261558	0.809151381502;0.809151381502	0.770;0.230	0.390;0.610	s|1e0|2e1.1o2|2e1.2o2	True	True	False	2	2	1	chr12	-	124887107-124904503;124887104-124904503	124886950-124887107;124886950-124887107;124904503-124904601	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/30_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#NCOR2
KCNN4	ENSG00000104783	ENSG00000104783:44284855-44285409:target	0.237415442504;-0.199801152869;-0.000410726329716	0.72146278011;0.625395645852;8.32578949559e-05	0.680;0.270;0.052	0.961;0.030;0.030	s|1e1.3o3|1e2.1o1|1e3.5o5	False	False	True	3	4	1	chr19	-	44280788-44284855;44278771-44284855;44276255-44284855	44276152-44276287;44278344-44278771;44280693-44280978;44284855-44285409	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/8_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#KCNN4
RPP38	ENSG00000152464	ENSG00000152464:15145304-15146256:target	-0.00591984190962;0.421415181954;-0.25372979139	0.00892651298438;0.953904884203;0.669129361523	0.164;0.208;0.628	0.072;0.632;0.295	t|1e1.2o2|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr10	+	15139408-15145304;15139765-15145304;15144335-15145304	15139179-15139408;15139419-15139765;15144217-15144335;15145304-15146256	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/20_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#RPP38
NIPA2	ENSG00000140157	ENSG00000140157:23027801-23027922:source	-0.229003335599;2.75474827897e-05;0.399204871135;-0.000982154914957;-0.000609717266885	0.6264652313;3.36952734542e-06;0.917358740505;3.88363703949e-05;1.63692630467e-05	0.495;0.025;0.383;0.062;0.054	0.176;0.028;0.798;0.028;0.028	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o2|1e3.2o2	True	False	True	5	4	1	chr15	-	23027922-23034147;23027922-23034121;23027922-23033278;23027922-23029840;23027922-23029779	23027801-23027922;23029779-23029966;23029779-23029966;23033278-23033413;23034121-23034427;23034121-23034427	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/18_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#NIPA2
ITPR1	ENSG00000150995	ENSG00000150995:4852949-4853144:target	-0.223892099406;0.223892099406	0.737900732785;0.737900732785	0.273;0.727	0.031;0.969	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr3	+	4847786-4852949;4847951-4852949	4847776-4847786;4847787-4847951;4852949-4853144	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/20_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#ITPR1
MAN2C1	ENSG00000140400	ENSG00000140400:75652244-75652402:source	-0.314944250834;0.314944250834	0.896922963214;0.896922963214	0.926;0.074	0.603;0.397	t|1e0|2e0|2e1.2o2|3e0|i	False	True	False	1	2	1	chr15	-	75652329-75652431;75652402-75652403	75652244-75652402;75652403-75652430;75652431-75652864	;;	;;	(75652403, 75652430)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/18_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#MAN2C1
MAN2C1	ENSG00000140400	ENSG00000140400:75654983-75655520:source	0.000943501785102;-0.00632186680612;0.303300829504;-0.207627903704	3.86624355173e-05;0.0152825668057;0.944228025226;0.626618816552	0.026;0.539;0.038;0.421	0.062;0.452;0.338;0.148	t|1e0|2e0|3e1.4o4|3e2.3o4|3e3.1o1|i	False	True	True	3	4	1	chr15	-	75655089-75656829;75655089-75656340;75655089-75655551;75655520-75655521	75654983-75655520;75655521-75655550;75655551-75655631;75656095-75656475;75656829-75657006	;;;;	;;;;	(75655521, 75655550)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/18_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#MAN2C1
UBE3B	ENSG00000151148	ENSG00000151148:109927724-109927809:source	-0.369158855508;0.369158855508	0.965808395076;0.965808395076	0.405;0.595	0.042;0.958	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr12	+	109927809-109928295;109927809-109928850	109927724-109927809;109928295-109928527;109928850-109930542	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/20_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#UBE3B
CBR4	ENSG00000145439	ENSG00000145439:169922320-169923356:target	0.296834335327;-0.322975283351;0.000143217050091	0.823249158645;0.851698524294;1.31356724232e-05	0.068;0.918;0.030	0.399;0.565;0.039	s|1e1.1o1|1e2.1o1|1e3.1o1|2e0|3e0	True	False	True	3	4	1	chr4	-	169919436-169923222;169911479-169923222;169815916-169923222	169815721-169815916;169908741-169911479;169919353-169919436;169922320-169923356	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/19_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#CBR4
COX18	ENSG00000163626	ENSG00000163626:73930967-73931130:target	-0.326802595484;0.326802595484	0.820616444176;0.820616444176	0.462;0.538	0.092;0.908	s|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr4	-	73930619-73930967;73930616-73930967	73930495-73930619;73930495-73930619;73930967-73931130	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/23_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#COX18
FCHSD1	ENSG00000197948	ENSG00000197948:141021964-141022271:source	-0.000517559401486;-0.700867052205;0.725898668858	0.000282700518328;0.99998405054;0.999994899511	0.065;0.816;0.120	0.043;0.133;0.827	t|1e0|2e0|3e1.1o1|3e2.1o2|i	False	True	True	2	3	1	chr5	-	141022070-141023785;141022070-141022568;141022271-141022272	141021964-141022271;141022272-141022336;141022337-141022655;141023785-141024005	;;;	;;;	(141022272, 141022336)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/31_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#FCHSD1
TRIM14	ENSG00000106785	ENSG00000106785:100872171-100872266:source	-0.216307698441;0.216959513356;2.99337603202e-07	0.737031088406;0.741585454507;3.6216359837e-11	0.954;0.043;0.025	0.733;0.264;0.025	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr9	-	100872266-100881264;100872266-100872351;100872266-100872267	100872171-100872266;100872267-100872350;100872351-100872516;100881264-100881494	;;;	;;;	(100872267, 100872350)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/9_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#TRIM14
MAPK12	ENSG00000188130	ENSG00000188130:50686795-50686901:target	-0.222663324201;0.222663324201	0.76828139678;0.76828139678	0.939;0.061	0.713;0.287	s|1e1.1o1|i	False	False	False	1	2	1	chr22	-	50686721-50686795;50686794-50686795	50686654-50686721;50686722-50686794;50686795-50686901	;;	;;	(50686722, 50686794)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/30_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#MAPK12
TRMT2B	ENSG00000188917	ENSG00000188917:100264335-100265696:source	-0.234709615531;0.234709615531	0.834740732365;0.834740732365	0.974;0.026	0.745;0.255	t|1e1.1o1|1e2.2o2	False	False	True	2	3	1	chrX	-	100265696-100273960;100265696-100268616	100264335-100265696;100268616-100268728;100273960-100274059	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/30_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#TRMT2B
POLE	ENSG00000177084	ENSG00000177084:133245221-133245323:source	-0.221307529875;0.221307529875	0.696042570202;0.696042570202	0.974;0.026	0.749;0.251	t|1e1.1o1|i	False	False	False	1	2	1	chr12	-	133245323-133245397;133245323-133245324	133245221-133245323;133245324-133245396;133245397-133245525	;;	;;	(133245324, 133245396)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/28_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#POLE
WDR73	ENSG00000177082	ENSG00000177082:85189415-85189579:target	-0.0904399890515;-0.00677995587281;0.252933962575	0.271314976339;0.0167362562029;0.74594590998	0.311;0.550;0.139	0.105;0.459;0.436	s|1e0|2e0|3e1.1o1|3e2.1o1|i	True	False	True	2	3	1	chr15	-	85189316-85189415;85189067-85189415;85189414-85189415	85188186-85189067;85189204-85189316;85189317-85189414;85189415-85189579	;;;	;;;	(85189317, 85189414)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/28_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#WDR73
CDIP1	ENSG00000089486	ENSG00000089486:4564576-4565110:source	-0.311158935819;0.309456487904;4.60558682127e-06;4.60558682127e-06	0.925486178917;0.928478795919;1.92215360536e-08;1.92215360536e-08	0.934;0.058;0.025;0.025	0.624;0.365;0.026;0.026	t|1e0|2e0|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1	False	True	True	4	5	0	chr16	-	4564665-4588703;4564665-4588326;4564665-4586441;4564665-4572418	4564576-4565110;4572418-4572526;4586441-4586769;4588326-4588471;4588703-4588829	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/4_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#CDIP1
R3HDM1	ENSG00000048991	ENSG00000048991:136362426-136364246:source	-0.000408507832883;0.244037671641;-0.140391883973;-2.34825033812e-05	0.000101666510235;0.775045193784;0.435931861505;1.47336607914e-06	0.054;0.055;0.886;0.027	0.032;0.332;0.638;0.025	s|1e1.1o1|1e2.1o1|1e3.1o2|1e4.1o1|2e0	True	False	True	4	5	0	chr2	+	136362586-136373722;136362586-136374238;136362586-136379064;136362586-136389288	136362426-136364246;136373722-136373763;136374238-136374327;136379064-136379178;136389288-136389347	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/2_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#R3HDM1
FKBP1A	ENSG00000088832	ENSG00000088832:1351666-1351791:source	-0.226203960746;0.226203960746	0.64884705216;0.64884705216	0.385;0.615	0.082;0.918	t|1e1.2o4|i	False	False	False	1	2	1	chr20	-	1351791-1352720;1351791-1351792	1351666-1351791;1351792-1352365;1352366-1352884	;;	;;	(1351792, 1352365)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/4_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#FKBP1A
LMBR1L	ENSG00000139636	ENSG00000139636:49498231-49498334:target	-0.212203170229;0.212203170229	0.706115278967;0.706115278967	0.926;0.074	0.683;0.317	s|1e0|2e0|3e0|4e0|5e0|6e1.2o3|i	True	False	False	1	2	1	chr12	-	49497596-49498231;49498230-49498231	49497470-49498162;49498163-49498230;49498231-49498334	;;	;;	(49498163, 49498230)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/17_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#LMBR1L
LAMTOR4	ENSG00000188186	ENSG00000188186:99746980-99747510:target	0.237760779958;-0.237760779958	0.759173142576;0.759173142576	0.672;0.328	0.943;0.057	t|1e0|2e0|3e1.1o1|3e2.1o1	False	True	True	2	3	0	chr7	+	99746598-99747122;99746676-99747122	99746530-99746598;99746601-99746676;99746980-99747510	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/30_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#LAMTOR4
MARK3	ENSG00000075413	ENSG00000075413:103933416-103934022:source	-0.250853817611;0.250853817611	0.858762709913;0.858762709913	0.966;0.034	0.717;0.283	s|1e1.2o3|1e1.3o3|2e0	True	True	False	2	2	0	chr14	+	103933528-103934370;103933528-103934418	103933416-103934022;103934051-103934523;103934051-103934523	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/3_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#MARK3
CPSF7	ENSG00000149532	ENSG00000149532:61188465-61188602:source	0.556701174297;-6.71312043547e-05;-0.55505632792	0.999276686227;2.92956830233e-05;0.997802418311	0.034;0.034;0.953	0.577;0.028;0.411	t|1e1.2o3|2e1.2o3|i	True	True	False	2	2	1	chr11	-	61188602-61188862;61188599-61188862;61188602-61188603	61188465-61188602;61188603-61188663;61188786-61189080;61188786-61189080	;;;	;;;	(61188603, 61188663)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/20_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#CPSF7
KDM3A	ENSG00000115548	ENSG00000115548:86669118-86669356:source	-0.409301521664;0.415027796157;7.40773060943e-06;5.1242582943e-06	0.998723639937;0.997822265648;2.30107465687e-07;1.44790392792e-07	0.425;0.565;0.026;0.025	0.026;0.969;0.026;0.026	s|1e1.1o2|1e2.1o2|1e3.1o1|i	False	False	True	3	4	1	chr2	+	86669356-86670113;86669356-86676930;86669356-86678226;86669356-86669357	86669118-86669356;86669357-86669446;86670113-86670657;86676930-86677085;86678226-86678336	;;;;	;;;;	(86669357, 86669446)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/10_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#KDM3A
NDE1	ENSG00000072864	ENSG00000072864:15790566-15790717:source	-0.000166359081689;-0.330885062279;3.12420026601e-06;0.349635298988	7.04122584372e-07;0.911383093894;3.37137622602e-09;0.938933373143	0.041;0.666;0.025;0.289	0.033;0.328;0.025;0.640	s|1e0|2e1.1o2|2e1.2o2|2e2.1o1|2e3.1o1	True	True	True	4	4	1	chr16	+	15790717-15793454;15790717-15793586;15790717-15795368;15790717-15818048	15790566-15790717;15793454-15794348;15793454-15794348;15795368-15795378;15818048-15820210	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/2_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#NDE1
GOSR1	ENSG00000108587	ENSG00000108587:28807874-28808360:source	0.41193049346;2.82359413303e-05;-0.419700079643	0.967168201677;1.01802283462e-06;0.973781830886	0.396;0.025;0.599	0.806;0.028;0.183	s|1e2.1o1|2e1.1o1|2e2.1o1|3e0	True	True	True	3	3	0	chr17	+	28808275-28811232;28808281-28809918;28808281-28811232	28807874-28808360;28809918-28810074;28811232-28811319;28811232-28811319	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/9_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#GOSR1
GOSR1	ENSG00000108587	ENSG00000108587:28811232-28811319:target	0.41930565038;-0.426688365942;2.76590383526e-05	0.972622180506;0.978200752375;9.67723777731e-07	0.397;0.598;0.025	0.812;0.177;0.028	t|1e1.1o3|1e1.2o3|1e2.1o1	True	False	True	3	3	0	chr17	+	28808275-28811232;28808281-28811232;28810074-28811232	28807874-28808360;28807874-28808360;28809918-28810074;28811232-28811319	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/9_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#GOSR1
FAM188A	ENSG00000148481	ENSG00000148481:15879203-15879317:source	0.259998907187;-0.267795234431;2.07136086708e-05	0.655000688732;0.672239786827;3.74469829391e-06	0.364;0.627;0.027	0.717;0.270;0.029	t|1e1.1o1|1e2.1o1|1e3.1o1|2e0	False	True	True	3	4	0	chr10	-	15879317-15883425;15879317-15880227;15879317-15879541	15879203-15879317;15879541-15879632;15880227-15880278;15883425-15883598	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/20_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#FAM188A
NFATC2	ENSG00000101096	ENSG00000101096:50003494-50007988:source	3.26033985529e-06;0.370825840041;-0.371529217025	2.18433974424e-07;0.908001443913;0.908414494858	0.026;0.268;0.724	0.026;0.653;0.338	t|1e1.1o1|1e2.1o1|1e3.1o1|2e0	False	True	True	3	4	1	chr20	-	50007988-50051725;50007988-50048604;50007988-50015180	50003494-50007988;50015180-50015756;50048604-50049293;50051725-50051851	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/6_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#NFATC2
SYNGAP1	ENSG00000197283	ENSG00000197283:33415607-33415937:source	-0.00892323982086;0.431118340106;-0.310355058526	0.00528125118452;0.990396937833;0.882884674827	0.108;0.489;0.403	0.026;0.911;0.080	s|1e2.1o1|2e0|2e1.1o1|2e2.1o1|3e0|4e0	True	True	True	3	3	1	chr6	+	33415709-33419537;33415710-33416566;33415710-33419537	33415607-33415937;33416566-33416872;33419537-33421466;33419537-33421466	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/31_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SYNGAP1
FANCG	ENSG00000221829	ENSG00000221829:35079728-35080013:target	0.208477895498;-0.208477895498	0.55946233647;0.55946233647	0.432;0.568	0.751;0.249	s|1e1.3o3|i	False	False	False	1	2	1	chr9	-	35079532-35079728;35079727-35079728	35079438-35079690;35079691-35079727;35079728-35080013	;;	;;	(35079691, 35079727)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/33_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#FANCG
NFKBID	ENSG00000167604	ENSG00000167604:36387815-36388005:target	0.270726038889;-0.270726038889	0.76644380277;0.76644380277	0.552;0.448	0.868;0.132	s|1e1.1o1|i	False	False	False	1	2	1	chr19	-	36387733-36387815;36387814-36387815	36387628-36387733;36387734-36387814;36387815-36388005	;;	;;	(36387734, 36387814)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/25_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#NFKBID
NFKBID	ENSG00000167604	ENSG00000167604:36387628-36387733:source	0.235201512577;-0.235201512577	0.770252518131;0.770252518131	0.725;0.275	0.971;0.029	t|1e1.1o1|i	False	False	False	1	2	1	chr19	-	36387733-36387815;36387733-36387734	36387628-36387733;36387734-36387814;36387815-36388005	;;	;;	(36387734, 36387814)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/25_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#NFKBID
VAMP2	ENSG00000220205	ENSG00000220205:8065567-8065687:source	6.1582898349e-06;0.247844292922;-0.000251197527271;-0.206633339444	7.01443292403e-07;0.750027689051;1.38603326687e-05;0.655494542291	0.026;0.651;0.043;0.302	0.027;0.939;0.027;0.047	t|1e1.1o1|1e2.1o2|1e2.2o2|i	True	False	True	3	3	1	chr17	-	8065687-8066785;8065687-8066196;8065687-8065762;8065687-8065688	8065567-8065687;8065688-8065761;8065762-8066293;8065762-8066293;8066785-8066864	;;;;	;;;;	(8065688, 8065761)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/33_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#VAMP2
SMAP1	ENSG00000112305	ENSG00000112305:71482362-71483137:source	0.244391135067;-0.244391135067	0.74563630624;0.74563630624	0.052;0.948	0.334;0.666	s|1e1.1o1|1e2.1o1|2e0	True	False	True	2	3	0	chr6	+	71483128-71501392;71483128-71508360	71482362-71483137;71501392-71501472;71508360-71508440	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/10_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SMAP1
SMAP1	ENSG00000112305	ENSG00000112305:71508360-71508440:target	-0.205510062327;0.205510062327	0.615625709838;0.615625709838	0.901;0.099	0.623;0.377	t|1e1.1o2|1e2.1o1	False	False	True	2	3	0	chr6	+	71483128-71508360;71501472-71508360	71482362-71483137;71501392-71501472;71508360-71508440	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/10_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#SMAP1
RPL17	ENSG00000265681	ENSG00000265681:47015535-47015920:target	0.46089464705;-0.46089464705	0.991777038839;0.991777038839	0.422;0.578	0.873;0.127	s|1e0|2e0|3e0|4e0|5e1.1o1|6e0|i	True	False	False	1	2	1	chr18	-	47014936-47015729;47015534-47015535	47014851-47014936;47014937-47015534;47015535-47015920	;;	;;	(47014937, 47015534)	file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/35_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#RPL17
PABPC1L	ENSG00000101104	ENSG00000101104:43547547-43547686:target	-0.320769355733;0.320769355733	0.943363724223;0.943363724223	0.380;0.620	0.062;0.938	t|1e1.1o1|1e2.1o1|2e0	False	True	True	2	3	1	chr20	+	43541494-43547547;43545512-43547547	43541301-43541494;43545397-43545512;43547547-43547686	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH2e//summaries/7_Th2_p_A_Th2_e_A.deltapsi_quantify_deltapsi.html#PABPC1L
