#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th1_p_A E(PSI)	Th1_e_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
AC018816.3	ENSG00000235978	ENSG00000235978:4855978-4856115:source	0.204339551009;-0.183762517092;-8.85763220309e-06;-8.85763220309e-06;-8.85763220309e-06	0.622417099314;0.557378089514;2.72342210929e-07;2.72342210929e-07;2.72342210929e-07	0.104;0.878;0.026;0.026;0.026	0.375;0.613;0.025;0.025;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	False	False	True	5	6	0	chr3	-	4856115-4872631;4856115-4867430;4856115-4859117;4856115-4857857;4856115-4856523	4855978-4856115;4856523-4856857;4857857-4857960;4859117-4859235;4867430-4867546;4872631-4872702	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/56_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#AC018816.3
PRKCQ	ENSG00000065675	ENSG00000065675:6556980-6557106:source	0.22218732899;-0.22218732899	0.675487021836;0.675487021836	0.698;0.302	0.966;0.034	t|1e0|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr10	-	6557106-6622173;6557106-6563736	6556980-6557106;6563736-6563824;6622173-6622263	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/5_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#PRKCQ
TRERF1	ENSG00000124496	ENSG00000124496:42232442-42232609:target	-0.224684076166;9.27257827727e-07;9.27257827727e-07;0.220769117194	0.766827058936;2.02157082327e-10;2.02157082327e-10;0.746939553134	0.274;0.025;0.025;0.720	0.045;0.025;0.025;0.948	s|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o1	False	True	True	4	3	1	chr6	-	42231306-42232442;42231168-42232442;42231103-42232442;42227461-42232442	42227077-42227461;42230998-42231306;42230998-42231306;42230998-42231306;42232442-42232609	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/22_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#TRERF1
PSMC3IP	ENSG00000131470	ENSG00000131470:40725125-40725184:target	-0.263235675738;0.263235675738	0.85100280836;0.85100280836	0.962;0.038	0.698;0.302	s|1e1.1o1|i	False	False	False	1	2	1	chr17	-	40725042-40725125;40725124-40725125	40724333-40725042;40725043-40725124;40725125-40725184	;;	;;	(40725043, 40725124)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/25_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#PSMC3IP
PLEKHA2	ENSG00000169499	ENSG00000169499:38793512-38793568:source	-0.306198809035;0.28532320567;4.24049425834e-05	0.98309028566;0.965339172293;1.91979429413e-08	0.973;0.026;0.026	0.675;0.304;0.029	s|1e1.1o1|1e2.1o1|1e3.2o2	False	False	True	3	4	1	chr8	+	38793568-38801307;38793568-38803642;38793568-38808368	38793512-38793568;38801307-38801355;38803642-38803739;38808071-38808508	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/44_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#PLEKHA2
PLEKHA2	ENSG00000169499	ENSG00000169499:38803642-38803739:target	0.29851149368;-0.29851149368	0.968315331616;0.968315331616	0.027;0.973	0.319;0.681	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr8	+	38793568-38803642;38801355-38803642	38793512-38793568;38801307-38801355;38803642-38803739	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/44_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#PLEKHA2
SNHG10	ENSG00000247092	ENSG00000247092:95998634-95999398:source	-0.0245043492743;-4.5652113838e-06;-4.5652113838e-06;-0.0772249877011;0.348275993905	0.0284032008056;1.24806558474e-07;1.24806558474e-07;0.229230739996;0.941408313615	0.134;0.026;0.026;0.779;0.076	0.026;0.026;0.026;0.561;0.425	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|i	True	False	True	4	4	1	chr14	-	95999398-96000930;95999398-96000851;95999398-96000372;95999398-96000030;95999398-95999399	95998634-95999398;95999399-96000029;96000030-96000582;96000030-96000582;96000851-96000923;96000930-96001209	;;;;;	;;;;;	(95999399, 96000029)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/57_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#SNHG10
STX16	ENSG00000124222	ENSG00000124222:57243043-57243183:source	0.221590775597;-1.7538508811e-07;-0.219477783322	0.745221441658;7.85774732062e-15;0.737617449761	0.311;0.025;0.686	0.544;0.025;0.454	s|1e1.1o2|1e1.2o2|1e2.1o1	False	True	True	3	3	0	chr20	+	57243183-57244347;57243183-57244358;57243183-57245568	57243043-57243183;57244347-57244509;57244347-57244509;57245568-57245659	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/22_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#STX16
TM2D2	ENSG00000169490	ENSG00000169490:38853732-38854052:target	0.000236371996105;-0.000186307928582;-0.00026355392709;0.234480986741;4.0066618986e-06;-0.0774057225498	4.34194467648e-05;4.94059212041e-06;8.90273076436e-06;0.749265685063;1.88679452981e-07;0.230050811879	0.037;0.038;0.042;0.025;0.025;0.887	0.049;0.026;0.026;0.259;0.026;0.680	s|1e1.1o3|1e1.2o3|1e2.1o1|2e1.1o3|2e1.2o3|2e2.1o1	True	True	True	6	3	1	chr8	-	38853313-38853938;38853212-38853938;38852924-38853938;38853313-38853732;38853212-38853732;38852924-38853732	38852638-38852924;38852638-38852924;38853118-38853313;38853118-38853313;38853118-38853313;38853118-38853313;38853732-38854052	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/44_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#TM2D2
ARFGAP1	ENSG00000101199	ENSG00000101199:61916218-61916274:target	0.297018128031;4.1989059646e-06;-0.302204351913	0.85994751305;8.91923620835e-07;0.882459662009	0.631;0.027;0.360	0.944;0.027;0.048	t|1e1.1o2|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr20	+	61914203-61916218;61915232-61916218;61915864-61916218	61914171-61914880;61915203-61915232;61915467-61915864;61916218-61916274	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/11_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ARFGAP1
SSFA2	ENSG00000138434	ENSG00000138434:182774626-182774698:source	0.236146385248;-0.236146385248	0.744181567698;0.744181567698	0.028;0.972	0.276;0.724	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr2	+	182774698-182775853;182774698-182778572	182774626-182774698;182775853-182775960;182778572-182778660	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/29_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#SSFA2
SSFA2	ENSG00000138434	ENSG00000138434:182783325-182783402:target	-0.312686948433;0.262293302712;0.00146434969979	0.919668245303;0.876983803317;0.000337657015858	0.945;0.027;0.047	0.629;0.285;0.086	t|1e1.2o2|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr2	+	182781154-182783325;182781732-182783325;182783197-182783325	182779943-182781154;182781449-182781732;182783050-182783197;182783325-182783402	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/29_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#SSFA2
AMICA1	ENSG00000160593	ENSG00000160593:118074143-118076105:source	0.00170805802226;-0.304140576369;-1.85393978974e-07;-1.85393978974e-07;0.260310190442	5.59867477474e-09;0.987392940854;8.4632413865e-14;8.4632413865e-14;0.937954667151	0.026;0.934;0.025;0.025;0.047	0.060;0.637;0.025;0.025;0.301	t|1e0|2e1.4o6|2e1.5o6|2e2.1o3|2e2.2o3|i	True	True	True	4	3	1	chr11	-	118074380-118076630;118074380-118076597;118074380-118075204;118074380-118075166;118076105-118076106	118074143-118076105;118076106-118076373;118076374-118076706;118076374-118076706	;;;	;;;	(118076106, 118076373)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/38_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#AMICA1
C6orf48	ENSG00000204387	ENSG00000204387:31802685-31802977:source	-0.190261209537;0.271410196796;-3.94660822298e-08;-0.050216275305	0.570911465996;0.971798953754;1.93304519774e-18;2.44368029166e-06	0.295;0.602;0.025;0.091	0.109;0.867;0.025;0.025	s|1e1.2o2|2e1.2o2|2e2.2o2|i	True	True	True	3	3	1	chr6	+	31802834-31803188;31802977-31803188;31802977-31805013;31802977-31802978	31802685-31802977;31802978-31803064;31803065-31803228;31803065-31803228;31804620-31805212	;;;;	;;;;	(31802978, 31803064)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/54_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#C6orf48
C6orf48	ENSG00000204387	ENSG00000204387:31803065-31803228:target	-1.83529399396e-09;-0.204923785485;0.239018027466;-0.00320859114032	1.93293472311e-18;0.696092651278;0.87283015743;2.34140865876e-10	0.025;0.307;0.621;0.069	0.025;0.107;0.855;0.031	t|1e0|2e1.1o1|2e2.1o2|2e2.2o2|i	True	True	True	3	3	1	chr6	+	31802545-31803188;31802834-31803188;31802977-31803188;31803064-31803065	31802385-31802545;31802685-31802977;31802685-31802977;31802978-31803064;31803065-31803228	;;;;	;;;;	(31802978, 31803064)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/54_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#C6orf48
ANO9	ENSG00000185101	ENSG00000185101:421141-421286:source	-0.37072165451;0.37072165451	0.960126264803;0.960126264803	0.931;0.069	0.561;0.439	t|1e0|2e1.1o1|2e2.1o1	False	True	True	2	3	1	chr11	-	421198-428088;421198-423942	421141-421286;423942-424187;428088-428247	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/50_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ANO9
ANO9	ENSG00000185101	ENSG00000185101:428088-428247:target	0.212160185811;5.23456428942e-05;-0.229840004455	0.687102886807;4.25710794877e-06;0.718897612724	0.061;0.029;0.927	0.321;0.032;0.651	s|1e1.1o2|1e1.2o2|1e2.2o2	False	True	True	3	3	1	chr11	-	424187-428088;424071-428088;421198-428088	421141-421286;423942-424187;423942-424187;428088-428247	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/50_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ANO9
MSI2	ENSG00000153944	ENSG00000153944:55752279-55752487:target	0.289886154718;-0.197645035579;-0.000418969883177	0.777613759084;0.552155669986;3.35445970639e-05	0.145;0.807;0.049	0.481;0.509;0.027	t|1e1.1o1|2e1.1o1|2e2.1o1	True	True	True	3	3	0	chr17	+	55729522-55752279;55729522-55752333;55748935-55752333	55729460-55729522;55729460-55729522;55748835-55748935;55752279-55752487	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/36_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#MSI2
YIF1B	ENSG00000167645	ENSG00000167645:38800045-38800563:source	-0.00292059352992;0.221718777267;-0.00179831333952;1.54087298892e-07;-0.0344710782649;-0.00189866504523;-1.02740070058e-05	0.000273227538875;0.676625382822;0.000648477308276;8.04595075498e-10;0.0615050287276;0.00318282462493;7.77554365799e-06	0.086;0.231;0.131;0.025;0.182;0.316;0.051	0.032;0.505;0.086;0.025;0.051;0.278;0.051	t|1e0|2e0|2e1.1o1|2e2.1o2|2e2.2o2|2e3.1o1|2e4.1o3|2e4.2o3|2e4.3o3	True	True	True	7	5	0	chr19	-	38800283-38807792;38800283-38806509;38800283-38806500;38800283-38806387;38800283-38806363;38800283-38806357;38800283-38806065	38800045-38800563;38806065-38806376;38806065-38806376;38806065-38806376;38806387-38806439;38806500-38806603;38806500-38806603;38807792-38807913	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/43_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#YIF1B
TIA1	ENSG00000116001	ENSG00000116001:70456030-70456223:target	0.00739417025053;-0.312214796376;6.97774337176e-08;0.230715727739	0.000774447030393;0.957379065076;2.63282409407e-14;0.782113038498	0.039;0.804;0.025;0.153	0.110;0.497;0.025;0.390	s|1e1.1o1|1e2.3o4|1e2.4o4|2e0|i	True	True	True	3	3	1	chr2	-	70455594-70456191;70454954-70456191;70454923-70456191;70456029-70456030	70454867-70454971;70454867-70454971;70455476-70455594;70455595-70456029;70456030-70456223	;;;;	;;;;	(70455595, 70456029)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/19_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#TIA1
TIA1	ENSG00000116001	ENSG00000116001:70443536-70443631:source	-0.207122035598;0.207122035598	0.693423010205;0.693423010205	0.867;0.133	0.641;0.359	t|1e1.1o2|1e2.2o3	False	False	True	2	3	0	chr2	-	70443631-70444018;70443631-70443885	70443536-70443631;70443804-70443976;70443980-70444292	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/19_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#TIA1
TBRG1	ENSG00000154144	ENSG00000154144:124495567-124495799:target	-0.35739004565;0.35739004565	0.985848189715;0.985848189715	0.937;0.063	0.588;0.412	t|1e1.1o1|2e0|i	False	True	False	1	2	1	chr11	+	124494897-124495567;124495566-124495567	124494827-124494897;124494898-124495566;124495567-124495799	;;	;;	(124494898, 124495566)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/36_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#TBRG1
YTHDC2	ENSG00000047188	ENSG00000047188:112929000-112929087:source	-0.30124169945;0.30124169945	0.869867120966;0.869867120966	0.725;0.275	0.409;0.591	s|1e1.1o2|i	False	False	False	1	2	1	chr5	+	112929087-112929179;112929087-112929088	112929000-112929087;112929088-112929178;112929179-112930982	;;	;;	(112929088, 112929178)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/2_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#YTHDC2
SLC41A3	ENSG00000114544	ENSG00000114544:125752447-125752521:source	-0.187141682726;0.240070633214;-0.000199275163807	0.584728728576;0.733692337145;3.36634527009e-06	0.359;0.606;0.038	0.110;0.884;0.026	t|1e1.2o2|1e2.1o2|1e2.2o2	True	False	True	3	3	0	chr3	-	125752521-125786790;125752521-125769786;125752521-125769741	125752447-125752521;125769741-125769893;125769741-125769893;125786790-125787089	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/18_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#SLC41A3
MFF	ENSG00000168958	ENSG00000168958:228216397-228217289:target	-0.413998605633;0.00242295724497;0.304293796462	0.966587157462;0.00263848176077;0.777735498261	0.524;0.072;0.404	0.112;0.128;0.760	t|1e0|2e1.2o3|2e2.1o1|2e3.4o4	False	True	True	3	4	1	chr2	+	228205096-228217230;228207535-228217230;228212100-228217230	228205008-228205277;228207461-228207535;228211441-228212100;228216397-228217289	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/44_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#MFF
GPS1	ENSG00000169727	ENSG00000169727:80011110-80011661:target	-2.63983136522e-05;2.98822361118e-06;2.98822361118e-06;0.000128428852249;0.265023380481;2.98822361118e-06;-0.293054983318	9.20967893605e-09;6.54984764091e-09;6.54984764091e-09;1.15141762741e-06;0.76557341101;6.54984764091e-09;0.828463523898	0.027;0.025;0.025;0.025;0.349;0.025;0.626	0.025;0.025;0.025;0.034;0.651;0.025;0.308	t|1e3.1o1|2e3.1o1|3e1.1o2|3e2.1o1|3e3.1o1|3e4.1o2|3e4.2o2	True	True	True	7	5	0	chr17	+	80009840-80011110;80009840-80011130;80008967-80011150;80009400-80011150;80009840-80011150;80010318-80011150;80010335-80011150	80008567-80009019;80009051-80009400;80009741-80009840;80009741-80009840;80009741-80009840;80010109-80010335;80010109-80010335;80011110-80011661	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/44_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#GPS1
LRRC28	ENSG00000168904	ENSG00000168904:99901201-99901716:source	-0.299685066563;0.299685066563	0.956992728379;0.956992728379	0.973;0.027	0.679;0.321	s|1e0|2e0|2e1.1o1|2e2.1o1	True	False	True	2	3	0	chr15	+	99901716-99903311;99901716-99926235	99901201-99901716;99903311-99903383;99926235-99927280	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/44_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#LRRC28
LRRC28	ENSG00000168904	ENSG00000168904:99926235-99927280:target	-1.71798864133e-05;0.000115623299556;0.322845722441;-0.347499507131;-1.71798864133e-05	1.26175475518e-06;2.52563358125e-06;0.974175411186;0.969144356835;1.26175475518e-06	0.027;0.027;0.027;0.963;0.027	0.025;0.034;0.343;0.619;0.025	t|1e1.2o3|1e2.1o1|1e3.2o2|1e4.2o3|1e5.1o1	False	False	True	5	6	0	chr15	+	99796330-99926235;99816821-99926235;99901716-99926235;99903470-99926235;99924986-99926235	99796103-99796561;99816781-99816821;99901201-99901716;99903430-99903598;99924499-99924986;99926235-99927280	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/44_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#LRRC28
BPNT1	ENSG00000162813	ENSG00000162813:220262986-220263293:target	-0.00995845832555;0.311970296643;8.84710395991e-06;-0.118303256332;-8.83189350381e-05	0.0252006817017;0.880063707258;1.77158016349e-07;0.36110104545;4.99348339087e-07	0.637;0.097;0.025;0.236;0.032	0.526;0.422;0.026;0.044;0.026	s|1e2.1o1|1e3.1o2|2e1.1o1|2e2.1o1|2e3.1o2	True	True	True	5	4	1	chr1	-	220253196-220263028;220247413-220263028;220261121-220262986;220253196-220262986;220247413-220262986	220247309-220247413;220247309-220247413;220253069-220253196;220253069-220253196;220261111-220261121;220262986-220263293	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/40_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#BPNT1
MMS19	ENSG00000155229	ENSG00000155229:99236440-99236501:source	0.000666109214338;-0.343879291466;0.288001671949	8.58659160767e-06;0.973950879842;0.903452559867	0.025;0.917;0.077	0.054;0.580;0.366	t|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr10	-	99236501-99237104;99236501-99236592;99236501-99236502	99236440-99236501;99236502-99236591;99236592-99236720;99237104-99237173	;;;	;;;	(99236502, 99236591)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/36_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#MMS19
DYRK4	ENSG00000010219	ENSG00000010219:4719105-4719689:target	0.424188736195;-0.424188736195	0.971801129241;0.971801129241	0.403;0.597	0.823;0.177	t|1e0|2e1.1o1|2e2.1o2|3e0	False	True	True	2	3	0	chr12	+	4714252-4719321;4716553-4719321	4714063-4714252;4716493-4716555;4719105-4719689	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/1_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#DYRK4
DYRK4	ENSG00000010219	ENSG00000010219:4714063-4714252:source	-0.451987959426;0.451987959426	0.987508973093;0.987508973093	0.606;0.394	0.162;0.838	s|1e1.1o1|1e2.2o3	False	False	True	2	3	0	chr12	+	4714252-4716493;4714252-4719321	4714063-4714252;4716493-4716555;4719105-4719689	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/1_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#DYRK4
SRRT	ENSG00000087087	ENSG00000087087:100479674-100479862:source	0.00219006653482;-0.343593480173;0.301140654547	4.24852023474e-05;0.983509119738;0.962829625396	0.048;0.828;0.122	0.092;0.492;0.416	s|1e1.2o2|1e2.1o1|i	False	False	True	2	3	1	chr7	+	100479862-100480386;100479862-100481691;100479862-100479863	100479674-100479862;100479863-100480340;100480341-100480711;100481691-100481860	;;;	;;;	(100479863, 100480340)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/8_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#SRRT
HMGN2	ENSG00000198830	ENSG00000198830:26801604-26802463:target	-0.232734833159;0.232734833159	0.770964579236;0.770964579236	0.802;0.198	0.557;0.443	t|1e1.1o1|i	False	False	False	1	2	1	chr1	+	26801158-26801604;26801603-26801604	26801063-26801158;26801159-26801603;26801604-26802463	;;	;;	(26801159, 26801603)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/53_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#HMGN2
OGDH	ENSG00000105953	ENSG00000105953:44706220-44706450:target	3.1315684495e-08;-0.226788692511;0.250715847226;-1.0737892083e-05	9.04725190171e-17;0.761131051931;0.835886483598;2.59486631168e-14	0.025;0.466;0.513;0.026	0.025;0.231;0.766;0.025	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1|3e0	False	True	True	4	5	0	chr7	+	44664164-44706335;44687133-44706335;44687358-44706335;44695961-44706335	44663916-44664164;44687043-44687133;44687256-44687358;44695917-44695961;44706220-44706450	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/14_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#OGDH
CHD1L	ENSG00000131778	ENSG00000131778:146740441-146740537:source	-0.276947725042;0.280576657465;4.9024984819e-06	0.846023488976;0.863630346648;7.98686571759e-08	0.862;0.115;0.030	0.573;0.403;0.030	s|1e1.2o2|1e2.2o2|1e3.1o2	False	False	True	3	4	1	chr1	+	146740537-146742593;146740537-146743832;146740537-146747017	146740441-146740537;146742565-146742774;146743830-146743942;146747017-146747131	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/25_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#CHD1L
MGRN1	ENSG00000102858	ENSG00000102858:4731349-4731777:target	-0.00139294834242;-0.135281056449;0.223116077097;2.61912639318e-06;-2.93588933047e-05	2.13150074828e-05;0.430832830393;0.713161698986;3.28718943142e-09;6.86250904577e-09	0.068;0.293;0.617;0.025;0.027	0.032;0.094;0.873;0.025;0.025	t|1e0|2e1.4o4|2e2.1o1|2e3.2o2|2e4.1o1|2e5.1o1	False	True	True	5	6	0	chr16	+	4723658-4731551;4727573-4731551;4730098-4731551;4730276-4731551;4730677-4731551	4723499-4723658;4727464-4727573;4730033-4730098;4730174-4730276;4730429-4730677;4731349-4731777	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/12_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#MGRN1
NFYA	ENSG00000001167	ENSG00000001167:41057943-41058048:source	0.304085121243;-0.304085121243	0.890752552742;0.890752552742	0.537;0.463	0.849;0.151	s|1e1.1o2|1e1.2o2	False	True	False	2	2	1	chr6	+	41058048-41059267;41058048-41059285	41057943-41058048;41059267-41059433;41059267-41059433	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/0_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#NFYA
RMDN1	ENSG00000176623	ENSG00000176623:87486250-87486587:source	-0.348203534775;0.348203534775	0.971962012173;0.971962012173	0.959;0.041	0.617;0.383	t|1e1.1o1|i	False	False	False	1	2	1	chr8	-	87486587-87487049;87486587-87486588	87486250-87486587;87486588-87486640;87487049-87487279	;;	;;	(87486588, 87486640)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/47_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#RMDN1
GATC	ENSG00000257218	ENSG00000257218:120894879-120894982:target	-0.262984399467;0.262984399467	0.865644315984;0.865644315984	0.974;0.026	0.716;0.284	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr12	+	120884632-120894879;120892833-120894879	120884380-120884632;120892736-120892833;120894879-120894982	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/57_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#GATC
ARAP2	ENSG00000047365	ENSG00000047365:36214865-36214941:target	-0.397220483492;0.397220483492	0.991349797873;0.991349797873	0.969;0.031	0.580;0.420	s|1e1.1o2|1e1.2o2	False	True	False	2	2	1	chr4	-	36214109-36214865;36214076-36214865	36214018-36214109;36214018-36214109;36214865-36214941	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/3_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ARAP2
U2SURP	ENSG00000163714	ENSG00000163714:142742817-142742860:source	-1.99249568362e-06;-0.330769184346;0.331384525735	5.31456822486e-09;0.971745994696;0.975219843781	0.025;0.945;0.049	0.025;0.622;0.373	s|1e1.1o1|1e2.3o3|i	False	False	True	2	3	1	chr3	+	142742860-142743326;142742860-142745991;142742860-142742861	142742817-142742860;142742861-142743325;142743326-142743390;142744624-142746112	;;;	;;;	(142742861, 142743325)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/40_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#U2SURP
NCOR2	ENSG00000196498	ENSG00000196498:124810669-124810916:source	-0.00945729621413;0.241897932862;-0.130366895525	0.0220099092652;0.663102306521;0.418580110329	0.307;0.429;0.263	0.202;0.748;0.052	t|1e1.1o1|1e2.1o2|1e2.2o2	True	False	True	3	3	0	chr12	-	124810916-124815391;124810916-124812093;124810916-124811955	124810669-124810916;124811955-124812205;124811955-124812205;124815391-124815444	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/51_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#NCOR2
PPM1K	ENSG00000163644	ENSG00000163644:89205558-89205921:target	0.418075705025;-0.418075705025	0.948706603385;0.948706603385	0.466;0.534	0.888;0.112	s|1e1.2o2|1e2.2o2	False	False	True	2	3	0	chr4	-	89199794-89205558;89198395-89205558	89196076-89198719;89199296-89200852;89205558-89205921	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/40_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#PPM1K
POLR2J4	ENSG00000214783	ENSG00000214783:44056033-44056122:target	-0.25704527577;0.25704527577	0.744315869741;0.744315869741	0.897;0.103	0.594;0.406	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr7	-	44054382-44056033;44053278-44056033	44053192-44053278;44054205-44054382;44056033-44056122	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/55_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#POLR2J4
